f	pi	p0
0.02564	435.0	515.0
0.05128	147.0	273.0
0.07692	98.0	146.0
0.10256	64.0	141.0
0.12821	57.0	135.0
0.15385	26.0	83.0
0.17949	24.0	98.0
0.20513	21.0	59.0
0.23077	22.0	62.0
0.25641	12.0	75.0
0.28205	9.0	70.0
0.30769	9.0	55.0
0.33333	15.0	39.0
0.35897	9.0	44.0
0.38462	8.0	54.0
0.41026	7.0	39.0
0.4359	7.0	30.0
0.46154	6.0	21.0
0.48718	12.0	29.0
0.51282	4.0	29.0
0.53846	4.0	27.0
0.5641	9.0	30.0
0.58974	2.0	20.0
0.61538	4.0	10.0
0.64103	8.0	11.0
0.66667	8.0	25.0
0.69231	6.0	16.0
0.71795	7.0	22.0
0.74359	1.0	24.0
0.76923	7.0	14.0
0.79487	8.0	28.0
0.82051	2.0	7.0
0.84615	1.0	27.0
0.87179	1.0	13.0
0.89744	6.0	9.0
0.92308	7.0	21.0
0.94872	4.0	18.0
0.97436	6.0	6.0
1.0	7.0	6.0
