f	pi	p0
0.02564	453.0	517.0
0.05128	152.0	288.0
0.07692	94.0	175.0
0.10256	69.0	111.0
0.12821	55.0	127.0
0.15385	25.0	69.0
0.17949	30.0	73.0
0.20513	24.0	76.0
0.23077	34.0	59.0
0.25641	14.0	57.0
0.28205	11.0	61.0
0.30769	21.0	42.0
0.33333	19.0	55.0
0.35897	10.0	40.0
0.38462	8.0	33.0
0.41026	9.0	38.0
0.4359	9.0	31.0
0.46154	5.0	21.0
0.48718	9.0	26.0
0.51282	5.0	29.0
0.53846	6.0	30.0
0.5641	10.0	27.0
0.58974	1.0	22.0
0.61538	1.0	18.0
0.64103	3.0	7.0
0.66667	9.0	30.0
0.69231	6.0	13.0
0.71795	6.0	17.0
0.74359	4.0	15.0
0.76923	9.0	12.0
0.79487	5.0	21.0
0.82051	5.0	7.0
0.84615	2.0	22.0
0.87179	0.0	23.0
0.89744	9.0	7.0
0.92308	6.0	17.0
0.94872	3.0	14.0
0.97436	3.0	7.0
1.0	16.0	17.0
