f	pi	p0
0.02564	426.0	483.0
0.05128	141.0	241.0
0.07692	88.0	199.0
0.10256	69.0	104.0
0.12821	65.0	114.0
0.15385	19.0	95.0
0.17949	25.0	69.0
0.20513	26.0	60.0
0.23077	23.0	57.0
0.25641	11.0	56.0
0.28205	11.0	87.0
0.30769	15.0	40.0
0.33333	8.0	52.0
0.35897	22.0	36.0
0.38462	7.0	33.0
0.41026	9.0	26.0
0.4359	13.0	25.0
0.46154	6.0	23.0
0.48718	10.0	25.0
0.51282	7.0	27.0
0.53846	6.0	26.0
0.5641	8.0	26.0
0.58974	2.0	21.0
0.61538	4.0	13.0
0.64103	6.0	10.0
0.66667	6.0	28.0
0.69231	4.0	19.0
0.71795	4.0	20.0
0.74359	4.0	22.0
0.76923	8.0	9.0
0.79487	4.0	19.0
0.82051	4.0	12.0
0.84615	7.0	17.0
0.87179	1.0	18.0
0.89744	5.0	11.0
0.92308	5.0	16.0
0.94872	1.0	9.0
0.97436	3.0	10.0
1.0	9.0	14.0
