f	pi	p0
0.02564	417.0	544.0
0.05128	142.0	269.0
0.07692	105.0	167.0
0.10256	70.0	150.0
0.12821	66.0	93.0
0.15385	23.0	76.0
0.17949	29.0	74.0
0.20513	27.0	54.0
0.23077	25.0	65.0
0.25641	10.0	55.0
0.28205	11.0	72.0
0.30769	23.0	61.0
0.33333	5.0	49.0
0.35897	9.0	54.0
0.38462	7.0	42.0
0.41026	6.0	33.0
0.4359	18.0	43.0
0.46154	7.0	21.0
0.48718	5.0	22.0
0.51282	6.0	30.0
0.53846	10.0	32.0
0.5641	9.0	25.0
0.58974	0.0	15.0
0.61538	1.0	19.0
0.64103	5.0	6.0
0.66667	7.0	27.0
0.69231	6.0	11.0
0.71795	8.0	24.0
0.74359	3.0	19.0
0.76923	3.0	18.0
0.79487	5.0	25.0
0.82051	6.0	6.0
0.84615	3.0	12.0
0.87179	0.0	12.0
0.89744	4.0	14.0
0.92308	12.0	17.0
0.94872	2.0	11.0
0.97436	2.0	5.0
1.0	6.0	13.0
