f	pi	p0
0.02564	408.0	519.0
0.05128	159.0	295.0
0.07692	90.0	167.0
0.10256	73.0	135.0
0.12821	57.0	113.0
0.15385	25.0	91.0
0.17949	24.0	95.0
0.20513	26.0	55.0
0.23077	35.0	70.0
0.25641	16.0	64.0
0.28205	15.0	71.0
0.30769	18.0	49.0
0.33333	9.0	43.0
0.35897	8.0	49.0
0.38462	4.0	40.0
0.41026	12.0	42.0
0.4359	6.0	25.0
0.46154	11.0	21.0
0.48718	12.0	27.0
0.51282	11.0	29.0
0.53846	5.0	19.0
0.5641	6.0	17.0
0.58974	1.0	18.0
0.61538	0.0	15.0
0.64103	4.0	7.0
0.66667	7.0	18.0
0.69231	3.0	14.0
0.71795	4.0	17.0
0.74359	2.0	15.0
0.76923	4.0	7.0
0.79487	4.0	28.0
0.82051	0.0	16.0
0.84615	6.0	22.0
0.87179	2.0	9.0
0.89744	4.0	7.0
0.92308	9.0	16.0
0.94872	4.0	13.0
0.97436	2.0	7.0
1.0	7.0	18.0
