f	pi	p0
0.02564	415.0	492.0
0.05128	147.0	255.0
0.07692	102.0	154.0
0.10256	73.0	123.0
0.12821	56.0	121.0
0.15385	36.0	70.0
0.17949	33.0	94.0
0.20513	19.0	64.0
0.23077	29.0	71.0
0.25641	13.0	45.0
0.28205	8.0	64.0
0.30769	18.0	50.0
0.33333	17.0	45.0
0.35897	14.0	26.0
0.38462	11.0	24.0
0.41026	12.0	37.0
0.4359	8.0	26.0
0.46154	4.0	26.0
0.48718	11.0	17.0
0.51282	3.0	18.0
0.53846	10.0	30.0
0.5641	6.0	21.0
0.58974	3.0	21.0
0.61538	2.0	18.0
0.64103	5.0	13.0
0.66667	8.0	18.0
0.69231	9.0	25.0
0.71795	5.0	21.0
0.74359	0.0	18.0
0.76923	6.0	14.0
0.79487	6.0	26.0
0.82051	2.0	9.0
0.84615	7.0	31.0
0.87179	1.0	15.0
0.89744	6.0	8.0
0.92308	17.0	19.0
0.94872	5.0	17.0
0.97436	2.0	8.0
1.0	14.0	13.0
