f	pi	p0
0.02564	432.0	510.0
0.05128	154.0	255.0
0.07692	82.0	153.0
0.10256	67.0	140.0
0.12821	69.0	115.0
0.15385	36.0	71.0
0.17949	33.0	86.0
0.20513	24.0	60.0
0.23077	29.0	56.0
0.25641	9.0	50.0
0.28205	10.0	67.0
0.30769	16.0	57.0
0.33333	12.0	41.0
0.35897	13.0	46.0
0.38462	1.0	37.0
0.41026	16.0	44.0
0.4359	4.0	25.0
0.46154	8.0	22.0
0.48718	6.0	33.0
0.51282	7.0	26.0
0.53846	10.0	35.0
0.5641	12.0	21.0
0.58974	0.0	17.0
0.61538	3.0	16.0
0.64103	6.0	9.0
0.66667	8.0	21.0
0.69231	5.0	15.0
0.71795	4.0	16.0
0.74359	5.0	25.0
0.76923	8.0	3.0
0.79487	5.0	20.0
0.82051	3.0	16.0
0.84615	2.0	25.0
0.87179	0.0	10.0
0.89744	7.0	12.0
0.92308	8.0	21.0
0.94872	5.0	18.0
0.97436	3.0	3.0
1.0	6.0	15.0
