f	pi	p0
0.02564	401.0	500.0
0.05128	133.0	263.0
0.07692	74.0	178.0
0.10256	58.0	127.0
0.12821	62.0	106.0
0.15385	30.0	75.0
0.17949	27.0	89.0
0.20513	16.0	61.0
0.23077	30.0	67.0
0.25641	8.0	55.0
0.28205	10.0	64.0
0.30769	8.0	50.0
0.33333	19.0	41.0
0.35897	9.0	49.0
0.38462	9.0	47.0
0.41026	7.0	43.0
0.4359	11.0	34.0
0.46154	9.0	23.0
0.48718	7.0	26.0
0.51282	5.0	23.0
0.53846	6.0	36.0
0.5641	10.0	19.0
0.58974	5.0	14.0
0.61538	1.0	13.0
0.64103	3.0	10.0
0.66667	13.0	17.0
0.69231	6.0	11.0
0.71795	4.0	19.0
0.74359	0.0	23.0
0.76923	4.0	11.0
0.79487	17.0	19.0
0.82051	4.0	12.0
0.84615	4.0	21.0
0.87179	2.0	11.0
0.89744	3.0	10.0
0.92308	9.0	20.0
0.94872	2.0	11.0
0.97436	4.0	4.0
1.0	5.0	13.0
