f	pi	p0
0.02564	439.0	565.0
0.05128	146.0	250.0
0.07692	88.0	166.0
0.10256	58.0	115.0
0.12821	59.0	91.0
0.15385	26.0	74.0
0.17949	35.0	79.0
0.20513	26.0	61.0
0.23077	37.0	63.0
0.25641	12.0	49.0
0.28205	13.0	61.0
0.30769	14.0	65.0
0.33333	13.0	45.0
0.35897	18.0	43.0
0.38462	10.0	37.0
0.41026	9.0	28.0
0.4359	10.0	38.0
0.46154	11.0	23.0
0.48718	9.0	38.0
0.51282	7.0	31.0
0.53846	5.0	32.0
0.5641	11.0	37.0
0.58974	6.0	25.0
0.61538	1.0	19.0
0.64103	6.0	10.0
0.66667	8.0	20.0
0.69231	9.0	10.0
0.71795	5.0	21.0
0.74359	4.0	23.0
0.76923	4.0	14.0
0.79487	6.0	22.0
0.82051	2.0	8.0
0.84615	1.0	20.0
0.87179	2.0	17.0
0.89744	10.0	12.0
0.92308	5.0	19.0
0.94872	2.0	17.0
0.97436	3.0	8.0
1.0	3.0	11.0
