f	pi	p0
0.02564	451.0	509.0
0.05128	128.0	282.0
0.07692	89.0	175.0
0.10256	67.0	118.0
0.12821	57.0	103.0
0.15385	26.0	65.0
0.17949	34.0	69.0
0.20513	26.0	55.0
0.23077	29.0	60.0
0.25641	10.0	44.0
0.28205	17.0	60.0
0.30769	17.0	59.0
0.33333	14.0	46.0
0.35897	13.0	45.0
0.38462	6.0	38.0
0.41026	7.0	35.0
0.4359	5.0	31.0
0.46154	6.0	16.0
0.48718	11.0	21.0
0.51282	7.0	35.0
0.53846	13.0	34.0
0.5641	9.0	21.0
0.58974	2.0	28.0
0.61538	3.0	18.0
0.64103	3.0	11.0
0.66667	10.0	24.0
0.69231	8.0	10.0
0.71795	6.0	27.0
0.74359	0.0	22.0
0.76923	3.0	11.0
0.79487	3.0	24.0
0.82051	3.0	15.0
0.84615	3.0	29.0
0.87179	2.0	11.0
0.89744	2.0	8.0
0.92308	9.0	18.0
0.94872	1.0	9.0
0.97436	1.0	3.0
1.0	11.0	14.0
