f	pi	p0
0.02564	433.0	475.0
0.05128	157.0	260.0
0.07692	89.0	204.0
0.10256	72.0	146.0
0.12821	63.0	132.0
0.15385	30.0	84.0
0.17949	32.0	91.0
0.20513	19.0	59.0
0.23077	29.0	46.0
0.25641	13.0	55.0
0.28205	10.0	66.0
0.30769	12.0	53.0
0.33333	13.0	76.0
0.35897	18.0	45.0
0.38462	10.0	38.0
0.41026	7.0	47.0
0.4359	5.0	23.0
0.46154	9.0	22.0
0.48718	10.0	35.0
0.51282	5.0	14.0
0.53846	8.0	20.0
0.5641	7.0	23.0
0.58974	5.0	17.0
0.61538	0.0	20.0
0.64103	2.0	9.0
0.66667	13.0	27.0
0.69231	3.0	8.0
0.71795	11.0	13.0
0.74359	3.0	22.0
0.76923	3.0	11.0
0.79487	9.0	30.0
0.82051	6.0	19.0
0.84615	2.0	20.0
0.87179	1.0	18.0
0.89744	5.0	19.0
0.92308	7.0	21.0
0.94872	0.0	13.0
0.97436	1.0	5.0
1.0	12.0	12.0
