f	pi	p0
0.02564	390.0	511.0
0.05128	147.0	258.0
0.07692	85.0	159.0
0.10256	71.0	112.0
0.12821	64.0	101.0
0.15385	26.0	86.0
0.17949	37.0	90.0
0.20513	20.0	52.0
0.23077	28.0	57.0
0.25641	15.0	63.0
0.28205	16.0	69.0
0.30769	11.0	61.0
0.33333	9.0	42.0
0.35897	10.0	52.0
0.38462	12.0	37.0
0.41026	13.0	40.0
0.4359	10.0	35.0
0.46154	3.0	18.0
0.48718	19.0	29.0
0.51282	8.0	30.0
0.53846	8.0	25.0
0.5641	8.0	30.0
0.58974	7.0	21.0
0.61538	2.0	16.0
0.64103	6.0	7.0
0.66667	12.0	24.0
0.69231	8.0	18.0
0.71795	7.0	20.0
0.74359	2.0	22.0
0.76923	4.0	18.0
0.79487	5.0	32.0
0.82051	3.0	14.0
0.84615	3.0	13.0
0.87179	0.0	17.0
0.89744	3.0	12.0
0.92308	5.0	25.0
0.94872	4.0	6.0
0.97436	3.0	8.0
1.0	9.0	11.0
