f	pi	p0
0.02564	382.0	558.0
0.05128	149.0	264.0
0.07692	93.0	181.0
0.10256	74.0	139.0
0.12821	55.0	107.0
0.15385	28.0	78.0
0.17949	26.0	74.0
0.20513	20.0	48.0
0.23077	21.0	57.0
0.25641	7.0	45.0
0.28205	14.0	78.0
0.30769	14.0	59.0
0.33333	15.0	51.0
0.35897	18.0	33.0
0.38462	7.0	38.0
0.41026	10.0	34.0
0.4359	8.0	34.0
0.46154	5.0	24.0
0.48718	6.0	15.0
0.51282	8.0	30.0
0.53846	9.0	19.0
0.5641	15.0	25.0
0.58974	6.0	17.0
0.61538	2.0	16.0
0.64103	3.0	12.0
0.66667	10.0	17.0
0.69231	4.0	13.0
0.71795	6.0	26.0
0.74359	1.0	24.0
0.76923	2.0	18.0
0.79487	3.0	18.0
0.82051	2.0	13.0
0.84615	3.0	27.0
0.87179	2.0	18.0
0.89744	2.0	9.0
0.92308	6.0	25.0
0.94872	4.0	12.0
0.97436	4.0	3.0
1.0	3.0	12.0
