f	pi	p0
0.02564	456.0	512.0
0.05128	156.0	267.0
0.07692	80.0	182.0
0.10256	79.0	106.0
0.12821	64.0	116.0
0.15385	28.0	75.0
0.17949	35.0	88.0
0.20513	27.0	63.0
0.23077	34.0	58.0
0.25641	14.0	55.0
0.28205	9.0	66.0
0.30769	10.0	68.0
0.33333	16.0	45.0
0.35897	18.0	40.0
0.38462	8.0	40.0
0.41026	11.0	39.0
0.4359	12.0	29.0
0.46154	4.0	27.0
0.48718	10.0	36.0
0.51282	6.0	17.0
0.53846	11.0	32.0
0.5641	9.0	24.0
0.58974	3.0	20.0
0.61538	0.0	23.0
0.64103	4.0	17.0
0.66667	9.0	19.0
0.69231	8.0	17.0
0.71795	6.0	15.0
0.74359	2.0	29.0
0.76923	5.0	14.0
0.79487	0.0	26.0
0.82051	6.0	10.0
0.84615	3.0	23.0
0.87179	0.0	18.0
0.89744	5.0	15.0
0.92308	3.0	17.0
0.94872	4.0	12.0
0.97436	2.0	6.0
1.0	7.0	9.0
