f	pi	p0
0.02564	375.0	518.0
0.05128	177.0	279.0
0.07692	82.0	178.0
0.10256	76.0	127.0
0.12821	46.0	122.0
0.15385	26.0	70.0
0.17949	28.0	76.0
0.20513	22.0	65.0
0.23077	29.0	65.0
0.25641	13.0	47.0
0.28205	14.0	74.0
0.30769	11.0	52.0
0.33333	13.0	41.0
0.35897	6.0	46.0
0.38462	10.0	42.0
0.41026	7.0	37.0
0.4359	11.0	28.0
0.46154	4.0	30.0
0.48718	11.0	29.0
0.51282	5.0	30.0
0.53846	4.0	26.0
0.5641	9.0	33.0
0.58974	3.0	23.0
0.61538	4.0	12.0
0.64103	2.0	9.0
0.66667	5.0	23.0
0.69231	4.0	13.0
0.71795	4.0	19.0
0.74359	5.0	14.0
0.76923	8.0	11.0
0.79487	6.0	28.0
0.82051	6.0	16.0
0.84615	4.0	21.0
0.87179	0.0	18.0
0.89744	3.0	14.0
0.92308	5.0	10.0
0.94872	4.0	8.0
0.97436	1.0	8.0
1.0	9.0	10.0
