f	pi	p0
0.02564	411.0	488.0
0.05128	152.0	258.0
0.07692	99.0	160.0
0.10256	61.0	121.0
0.12821	50.0	96.0
0.15385	37.0	75.0
0.17949	27.0	81.0
0.20513	24.0	55.0
0.23077	24.0	57.0
0.25641	9.0	40.0
0.28205	15.0	78.0
0.30769	18.0	57.0
0.33333	19.0	39.0
0.35897	8.0	42.0
0.38462	9.0	37.0
0.41026	13.0	35.0
0.4359	14.0	29.0
0.46154	5.0	25.0
0.48718	9.0	23.0
0.51282	6.0	24.0
0.53846	5.0	29.0
0.5641	8.0	18.0
0.58974	4.0	19.0
0.61538	2.0	18.0
0.64103	2.0	17.0
0.66667	19.0	23.0
0.69231	8.0	12.0
0.71795	4.0	19.0
0.74359	6.0	29.0
0.76923	2.0	10.0
0.79487	6.0	27.0
0.82051	2.0	11.0
0.84615	2.0	17.0
0.87179	3.0	14.0
0.89744	4.0	10.0
0.92308	6.0	14.0
0.94872	5.0	12.0
0.97436	3.0	7.0
1.0	8.0	14.0
