f	pi	p0
0.02564	462.0	535.0
0.05128	139.0	275.0
0.07692	90.0	159.0
0.10256	61.0	115.0
0.12821	58.0	109.0
0.15385	31.0	92.0
0.17949	37.0	84.0
0.20513	17.0	42.0
0.23077	24.0	63.0
0.25641	11.0	65.0
0.28205	6.0	80.0
0.30769	12.0	51.0
0.33333	13.0	60.0
0.35897	18.0	52.0
0.38462	6.0	38.0
0.41026	11.0	45.0
0.4359	9.0	31.0
0.46154	5.0	23.0
0.48718	11.0	34.0
0.51282	9.0	31.0
0.53846	5.0	21.0
0.5641	6.0	18.0
0.58974	2.0	22.0
0.61538	8.0	21.0
0.64103	5.0	7.0
0.66667	6.0	15.0
0.69231	3.0	11.0
0.71795	3.0	22.0
0.74359	3.0	31.0
0.76923	10.0	19.0
0.79487	4.0	22.0
0.82051	3.0	10.0
0.84615	2.0	29.0
0.87179	0.0	14.0
0.89744	5.0	11.0
0.92308	12.0	21.0
0.94872	2.0	14.0
0.97436	2.0	5.0
1.0	5.0	11.0
