f	pi	p0
0.02564	438.0	511.0
0.05128	154.0	230.0
0.07692	115.0	168.0
0.10256	65.0	126.0
0.12821	72.0	119.0
0.15385	33.0	87.0
0.17949	32.0	85.0
0.20513	14.0	62.0
0.23077	23.0	57.0
0.25641	14.0	68.0
0.28205	11.0	76.0
0.30769	16.0	65.0
0.33333	17.0	38.0
0.35897	9.0	51.0
0.38462	9.0	44.0
0.41026	8.0	40.0
0.4359	8.0	44.0
0.46154	3.0	22.0
0.48718	9.0	26.0
0.51282	7.0	32.0
0.53846	11.0	37.0
0.5641	7.0	23.0
0.58974	5.0	23.0
0.61538	4.0	20.0
0.64103	3.0	11.0
0.66667	17.0	24.0
0.69231	3.0	13.0
0.71795	5.0	22.0
0.74359	4.0	24.0
0.76923	6.0	13.0
0.79487	3.0	15.0
0.82051	5.0	17.0
0.84615	3.0	20.0
0.87179	0.0	23.0
0.89744	6.0	14.0
0.92308	10.0	21.0
0.94872	2.0	13.0
0.97436	4.0	11.0
1.0	7.0	7.0
