f	pi	p0
0.02564	455.0	525.0
0.05128	145.0	235.0
0.07692	97.0	151.0
0.10256	69.0	125.0
0.12821	53.0	119.0
0.15385	23.0	77.0
0.17949	24.0	84.0
0.20513	23.0	65.0
0.23077	26.0	53.0
0.25641	15.0	48.0
0.28205	12.0	69.0
0.30769	13.0	65.0
0.33333	14.0	60.0
0.35897	11.0	40.0
0.38462	5.0	39.0
0.41026	6.0	44.0
0.4359	7.0	36.0
0.46154	7.0	22.0
0.48718	9.0	27.0
0.51282	5.0	22.0
0.53846	6.0	26.0
0.5641	15.0	13.0
0.58974	1.0	32.0
0.61538	3.0	16.0
0.64103	4.0	9.0
0.66667	5.0	10.0
0.69231	5.0	20.0
0.71795	7.0	19.0
0.74359	5.0	22.0
0.76923	8.0	9.0
0.79487	7.0	26.0
0.82051	2.0	8.0
0.84615	2.0	26.0
0.87179	1.0	13.0
0.89744	3.0	14.0
0.92308	8.0	24.0
0.94872	4.0	12.0
0.97436	3.0	5.0
1.0	4.0	10.0
