f	pi	p0
0.02564	408.0	526.0
0.05128	162.0	275.0
0.07692	94.0	169.0
0.10256	75.0	103.0
0.12821	53.0	111.0
0.15385	25.0	99.0
0.17949	39.0	73.0
0.20513	20.0	53.0
0.23077	33.0	67.0
0.25641	9.0	63.0
0.28205	10.0	80.0
0.30769	14.0	46.0
0.33333	11.0	43.0
0.35897	14.0	45.0
0.38462	10.0	36.0
0.41026	7.0	35.0
0.4359	7.0	22.0
0.46154	7.0	21.0
0.48718	11.0	39.0
0.51282	5.0	20.0
0.53846	8.0	21.0
0.5641	9.0	30.0
0.58974	4.0	20.0
0.61538	4.0	13.0
0.64103	4.0	8.0
0.66667	9.0	13.0
0.69231	5.0	19.0
0.71795	2.0	21.0
0.74359	4.0	27.0
0.76923	9.0	7.0
0.79487	4.0	23.0
0.82051	3.0	17.0
0.84615	6.0	22.0
0.87179	0.0	13.0
0.89744	5.0	11.0
0.92308	5.0	17.0
0.94872	2.0	11.0
0.97436	4.0	6.0
1.0	12.0	7.0
