f	pi	p0
0.02564	421.0	489.0
0.05128	145.0	257.0
0.07692	87.0	171.0
0.10256	72.0	124.0
0.12821	58.0	105.0
0.15385	39.0	80.0
0.17949	28.0	89.0
0.20513	18.0	55.0
0.23077	25.0	71.0
0.25641	11.0	63.0
0.28205	20.0	71.0
0.30769	14.0	58.0
0.33333	12.0	43.0
0.35897	9.0	37.0
0.38462	8.0	41.0
0.41026	15.0	39.0
0.4359	12.0	36.0
0.46154	8.0	23.0
0.48718	8.0	27.0
0.51282	6.0	22.0
0.53846	8.0	33.0
0.5641	5.0	24.0
0.58974	3.0	29.0
0.61538	1.0	15.0
0.64103	3.0	18.0
0.66667	7.0	26.0
0.69231	5.0	14.0
0.71795	4.0	13.0
0.74359	1.0	23.0
0.76923	2.0	8.0
0.79487	2.0	29.0
0.82051	3.0	15.0
0.84615	4.0	23.0
0.87179	1.0	12.0
0.89744	7.0	7.0
0.92308	7.0	20.0
0.94872	1.0	11.0
0.97436	2.0	6.0
1.0	7.0	14.0
