f	pi	p0
0.02564	454.0	575.0
0.05128	147.0	242.0
0.07692	91.0	180.0
0.10256	80.0	128.0
0.12821	49.0	102.0
0.15385	26.0	84.0
0.17949	30.0	96.0
0.20513	27.0	57.0
0.23077	18.0	50.0
0.25641	10.0	44.0
0.28205	13.0	66.0
0.30769	13.0	59.0
0.33333	18.0	46.0
0.35897	14.0	39.0
0.38462	8.0	48.0
0.41026	7.0	36.0
0.4359	10.0	29.0
0.46154	8.0	24.0
0.48718	13.0	24.0
0.51282	5.0	22.0
0.53846	6.0	32.0
0.5641	6.0	30.0
0.58974	2.0	20.0
0.61538	2.0	17.0
0.64103	8.0	9.0
0.66667	10.0	18.0
0.69231	3.0	17.0
0.71795	5.0	25.0
0.74359	3.0	22.0
0.76923	3.0	17.0
0.79487	8.0	20.0
0.82051	4.0	5.0
0.84615	3.0	23.0
0.87179	0.0	15.0
0.89744	5.0	9.0
0.92308	14.0	17.0
0.94872	3.0	10.0
0.97436	3.0	7.0
1.0	6.0	9.0
