f	pi	p0
0.02564	454.0	465.0
0.05128	168.0	247.0
0.07692	100.0	167.0
0.10256	67.0	125.0
0.12821	60.0	104.0
0.15385	24.0	74.0
0.17949	31.0	92.0
0.20513	17.0	48.0
0.23077	17.0	74.0
0.25641	20.0	46.0
0.28205	10.0	64.0
0.30769	13.0	53.0
0.33333	12.0	57.0
0.35897	13.0	30.0
0.38462	7.0	38.0
0.41026	10.0	32.0
0.4359	9.0	26.0
0.46154	5.0	24.0
0.48718	9.0	32.0
0.51282	2.0	17.0
0.53846	11.0	26.0
0.5641	6.0	20.0
0.58974	1.0	25.0
0.61538	2.0	20.0
0.64103	7.0	13.0
0.66667	9.0	22.0
0.69231	10.0	16.0
0.71795	5.0	15.0
0.74359	3.0	22.0
0.76923	10.0	11.0
0.79487	4.0	23.0
0.82051	3.0	16.0
0.84615	1.0	18.0
0.87179	1.0	12.0
0.89744	3.0	7.0
0.92308	9.0	22.0
0.94872	3.0	14.0
0.97436	4.0	3.0
1.0	7.0	11.0
