f	pi	p0
0.02564	442.0	538.0
0.05128	130.0	280.0
0.07692	100.0	148.0
0.10256	69.0	132.0
0.12821	54.0	118.0
0.15385	32.0	73.0
0.17949	36.0	81.0
0.20513	19.0	57.0
0.23077	24.0	59.0
0.25641	10.0	48.0
0.28205	18.0	78.0
0.30769	14.0	56.0
0.33333	9.0	38.0
0.35897	13.0	39.0
0.38462	8.0	25.0
0.41026	6.0	32.0
0.4359	8.0	34.0
0.46154	3.0	24.0
0.48718	6.0	26.0
0.51282	6.0	32.0
0.53846	6.0	29.0
0.5641	3.0	21.0
0.58974	6.0	22.0
0.61538	2.0	15.0
0.64103	6.0	9.0
0.66667	13.0	22.0
0.69231	7.0	13.0
0.71795	6.0	21.0
0.74359	5.0	19.0
0.76923	5.0	12.0
0.79487	8.0	19.0
0.82051	2.0	10.0
0.84615	6.0	22.0
0.87179	0.0	17.0
0.89744	5.0	15.0
0.92308	8.0	16.0
0.94872	8.0	17.0
0.97436	2.0	5.0
1.0	6.0	12.0
