f	pi	p0
0.02564	461.0	513.0
0.05128	138.0	274.0
0.07692	104.0	159.0
0.10256	73.0	120.0
0.12821	59.0	107.0
0.15385	28.0	62.0
0.17949	30.0	75.0
0.20513	26.0	49.0
0.23077	24.0	63.0
0.25641	9.0	66.0
0.28205	9.0	100.0
0.30769	12.0	43.0
0.33333	15.0	50.0
0.35897	11.0	45.0
0.38462	6.0	32.0
0.41026	13.0	43.0
0.4359	5.0	29.0
0.46154	6.0	20.0
0.48718	8.0	31.0
0.51282	8.0	30.0
0.53846	4.0	30.0
0.5641	9.0	17.0
0.58974	7.0	25.0
0.61538	2.0	21.0
0.64103	0.0	13.0
0.66667	7.0	19.0
0.69231	4.0	17.0
0.71795	2.0	26.0
0.74359	1.0	31.0
0.76923	6.0	7.0
0.79487	7.0	24.0
0.82051	2.0	9.0
0.84615	4.0	19.0
0.87179	1.0	7.0
0.89744	2.0	12.0
0.92308	3.0	11.0
0.94872	1.0	18.0
0.97436	5.0	4.0
1.0	2.0	10.0
