f	pi	p0
0.02564	436.0	520.0
0.05128	161.0	247.0
0.07692	69.0	167.0
0.10256	62.0	106.0
0.12821	67.0	118.0
0.15385	30.0	95.0
0.17949	24.0	66.0
0.20513	21.0	66.0
0.23077	24.0	59.0
0.25641	14.0	54.0
0.28205	15.0	72.0
0.30769	10.0	54.0
0.33333	14.0	38.0
0.35897	14.0	51.0
0.38462	7.0	40.0
0.41026	12.0	40.0
0.4359	10.0	33.0
0.46154	5.0	23.0
0.48718	12.0	22.0
0.51282	4.0	24.0
0.53846	6.0	25.0
0.5641	10.0	27.0
0.58974	4.0	17.0
0.61538	4.0	17.0
0.64103	2.0	8.0
0.66667	11.0	17.0
0.69231	7.0	19.0
0.71795	6.0	23.0
0.74359	3.0	28.0
0.76923	5.0	11.0
0.79487	10.0	31.0
0.82051	3.0	12.0
0.84615	6.0	19.0
0.87179	1.0	28.0
0.89744	1.0	10.0
0.92308	7.0	11.0
0.94872	6.0	9.0
0.97436	4.0	8.0
1.0	1.0	12.0
