f	pi	p0
0.02564	435.0	533.0
0.05128	118.0	285.0
0.07692	89.0	174.0
0.10256	68.0	135.0
0.12821	52.0	97.0
0.15385	27.0	82.0
0.17949	29.0	92.0
0.20513	22.0	52.0
0.23077	27.0	55.0
0.25641	12.0	54.0
0.28205	11.0	48.0
0.30769	18.0	48.0
0.33333	14.0	31.0
0.35897	15.0	39.0
0.38462	8.0	31.0
0.41026	10.0	36.0
0.4359	7.0	27.0
0.46154	9.0	26.0
0.48718	5.0	24.0
0.51282	3.0	25.0
0.53846	7.0	21.0
0.5641	8.0	29.0
0.58974	2.0	20.0
0.61538	1.0	14.0
0.64103	5.0	9.0
0.66667	7.0	17.0
0.69231	3.0	12.0
0.71795	8.0	9.0
0.74359	4.0	22.0
0.76923	3.0	12.0
0.79487	5.0	15.0
0.82051	6.0	11.0
0.84615	3.0	19.0
0.87179	1.0	12.0
0.89744	8.0	7.0
0.92308	8.0	15.0
0.94872	3.0	9.0
0.97436	6.0	8.0
1.0	9.0	12.0
