f	pi	p0
0.02564	410.0	541.0
0.05128	156.0	233.0
0.07692	83.0	172.0
0.10256	72.0	132.0
0.12821	64.0	112.0
0.15385	27.0	81.0
0.17949	34.0	79.0
0.20513	15.0	46.0
0.23077	26.0	67.0
0.25641	12.0	59.0
0.28205	14.0	60.0
0.30769	9.0	56.0
0.33333	16.0	48.0
0.35897	16.0	48.0
0.38462	8.0	38.0
0.41026	13.0	35.0
0.4359	9.0	22.0
0.46154	7.0	17.0
0.48718	11.0	29.0
0.51282	7.0	24.0
0.53846	13.0	32.0
0.5641	8.0	38.0
0.58974	1.0	24.0
0.61538	2.0	14.0
0.64103	3.0	9.0
0.66667	12.0	23.0
0.69231	6.0	18.0
0.71795	4.0	17.0
0.74359	6.0	25.0
0.76923	6.0	11.0
0.79487	11.0	25.0
0.82051	1.0	13.0
0.84615	4.0	29.0
0.87179	1.0	11.0
0.89744	6.0	12.0
0.92308	12.0	23.0
0.94872	3.0	16.0
0.97436	4.0	4.0
1.0	3.0	7.0
