f	pi	p0
0.02564	413.0	474.0
0.05128	136.0	250.0
0.07692	91.0	161.0
0.10256	65.0	131.0
0.12821	58.0	96.0
0.15385	32.0	86.0
0.17949	34.0	96.0
0.20513	36.0	54.0
0.23077	25.0	54.0
0.25641	11.0	59.0
0.28205	17.0	69.0
0.30769	15.0	54.0
0.33333	16.0	55.0
0.35897	10.0	43.0
0.38462	5.0	50.0
0.41026	11.0	34.0
0.4359	6.0	31.0
0.46154	7.0	11.0
0.48718	10.0	36.0
0.51282	4.0	33.0
0.53846	5.0	31.0
0.5641	10.0	29.0
0.58974	0.0	30.0
0.61538	0.0	20.0
0.64103	3.0	16.0
0.66667	8.0	27.0
0.69231	9.0	23.0
0.71795	5.0	12.0
0.74359	2.0	24.0
0.76923	6.0	13.0
0.79487	7.0	27.0
0.82051	6.0	6.0
0.84615	3.0	22.0
0.87179	1.0	9.0
0.89744	2.0	16.0
0.92308	11.0	9.0
0.94872	1.0	11.0
0.97436	4.0	8.0
1.0	12.0	5.0
