f	pi	p0
0.02564	4192.0	5085.0
0.05128	1536.0	2359.0
0.07692	900.0	1751.0
0.10256	515.0	1297.0
0.12821	438.0	1020.0
0.15385	384.0	821.0
0.17949	284.0	774.0
0.20513	276.0	679.0
0.23077	232.0	569.0
0.25641	163.0	485.0
0.28205	178.0	432.0
0.30769	164.0	430.0
0.33333	153.0	365.0
0.35897	125.0	354.0
0.38462	106.0	323.0
0.41026	100.0	302.0
0.4359	80.0	286.0
0.46154	87.0	251.0
0.48718	86.0	239.0
0.51282	67.0	224.0
0.53846	71.0	206.0
0.5641	68.0	234.0
0.58974	58.0	186.0
0.61538	44.0	225.0
0.64103	54.0	219.0
0.66667	53.0	175.0
0.69231	66.0	182.0
0.71795	60.0	194.0
0.74359	49.0	230.0
0.76923	41.0	182.0
0.79487	41.0	138.0
0.82051	49.0	178.0
0.84615	55.0	129.0
0.87179	25.0	135.0
0.89744	43.0	171.0
0.92308	37.0	125.0
0.94872	32.0	117.0
0.97436	28.0	131.0
1.0	21.0	117.0
