f	pi	p0
0.02564	4261.0	5144.0
0.05128	1532.0	2491.0
0.07692	910.0	1606.0
0.10256	591.0	1275.0
0.12821	428.0	1060.0
0.15385	412.0	869.0
0.17949	324.0	754.0
0.20513	288.0	638.0
0.23077	204.0	513.0
0.25641	177.0	501.0
0.28205	160.0	391.0
0.30769	174.0	446.0
0.33333	132.0	347.0
0.35897	134.0	364.0
0.38462	97.0	325.0
0.41026	104.0	311.0
0.4359	76.0	313.0
0.46154	78.0	226.0
0.48718	70.0	254.0
0.51282	82.0	261.0
0.53846	66.0	246.0
0.5641	83.0	214.0
0.58974	60.0	226.0
0.61538	53.0	239.0
0.64103	48.0	236.0
0.66667	39.0	204.0
0.69231	62.0	184.0
0.71795	46.0	179.0
0.74359	29.0	180.0
0.76923	43.0	160.0
0.79487	51.0	200.0
0.82051	40.0	185.0
0.84615	46.0	149.0
0.87179	23.0	135.0
0.89744	52.0	158.0
0.92308	40.0	126.0
0.94872	34.0	128.0
0.97436	26.0	117.0
1.0	22.0	114.0
