f	pi	p0
0.02564	4277.0	5136.0
0.05128	1500.0	2453.0
0.07692	836.0	1685.0
0.10256	572.0	1301.0
0.12821	479.0	1034.0
0.15385	389.0	835.0
0.17949	313.0	758.0
0.20513	258.0	658.0
0.23077	220.0	563.0
0.25641	156.0	461.0
0.28205	174.0	424.0
0.30769	158.0	383.0
0.33333	146.0	381.0
0.35897	134.0	348.0
0.38462	100.0	317.0
0.41026	104.0	307.0
0.4359	85.0	299.0
0.46154	71.0	259.0
0.48718	73.0	260.0
0.51282	81.0	217.0
0.53846	76.0	214.0
0.5641	69.0	224.0
0.58974	58.0	232.0
0.61538	48.0	232.0
0.64103	54.0	223.0
0.66667	38.0	170.0
0.69231	63.0	235.0
0.71795	57.0	179.0
0.74359	47.0	206.0
0.76923	32.0	148.0
0.79487	38.0	165.0
0.82051	46.0	171.0
0.84615	37.0	134.0
0.87179	22.0	135.0
0.89744	47.0	176.0
0.92308	35.0	108.0
0.94872	46.0	146.0
0.97436	35.0	127.0
1.0	21.0	129.0
