f	pi	p0
0.02564	4312.0	5225.0
0.05128	1579.0	2552.0
0.07692	860.0	1663.0
0.10256	577.0	1271.0
0.12821	446.0	1059.0
0.15385	349.0	776.0
0.17949	313.0	763.0
0.20513	281.0	675.0
0.23077	235.0	536.0
0.25641	166.0	518.0
0.28205	168.0	424.0
0.30769	159.0	396.0
0.33333	143.0	342.0
0.35897	135.0	369.0
0.38462	97.0	325.0
0.41026	123.0	364.0
0.4359	87.0	309.0
0.46154	72.0	266.0
0.48718	74.0	254.0
0.51282	81.0	220.0
0.53846	62.0	223.0
0.5641	72.0	233.0
0.58974	57.0	208.0
0.61538	38.0	216.0
0.64103	61.0	215.0
0.66667	45.0	181.0
0.69231	62.0	185.0
0.71795	63.0	158.0
0.74359	51.0	191.0
0.76923	39.0	139.0
0.79487	44.0	189.0
0.82051	42.0	130.0
0.84615	40.0	129.0
0.87179	24.0	143.0
0.89744	48.0	171.0
0.92308	47.0	130.0
0.94872	40.0	121.0
0.97436	29.0	109.0
1.0	29.0	137.0
