f	pi	p0
0.02564	4365.0	5193.0
0.05128	1532.0	2605.0
0.07692	831.0	1627.0
0.10256	597.0	1302.0
0.12821	464.0	1089.0
0.15385	415.0	806.0
0.17949	276.0	772.0
0.20513	270.0	676.0
0.23077	207.0	575.0
0.25641	192.0	487.0
0.28205	146.0	447.0
0.30769	175.0	455.0
0.33333	130.0	352.0
0.35897	108.0	368.0
0.38462	114.0	301.0
0.41026	100.0	323.0
0.4359	81.0	290.0
0.46154	75.0	274.0
0.48718	70.0	236.0
0.51282	69.0	259.0
0.53846	77.0	235.0
0.5641	72.0	199.0
0.58974	56.0	209.0
0.61538	44.0	252.0
0.64103	47.0	192.0
0.66667	35.0	199.0
0.69231	65.0	192.0
0.71795	58.0	187.0
0.74359	70.0	221.0
0.76923	42.0	187.0
0.79487	38.0	189.0
0.82051	40.0	143.0
0.84615	58.0	135.0
0.87179	25.0	129.0
0.89744	49.0	170.0
0.92308	42.0	123.0
0.94872	41.0	98.0
0.97436	31.0	125.0
1.0	40.0	111.0
