f	pi	p0
0.02564	4478.0	5098.0
0.05128	1473.0	2610.0
0.07692	813.0	1622.0
0.10256	551.0	1283.0
0.12821	410.0	1018.0
0.15385	374.0	826.0
0.17949	301.0	726.0
0.20513	245.0	664.0
0.23077	258.0	577.0
0.25641	184.0	494.0
0.28205	138.0	420.0
0.30769	149.0	447.0
0.33333	134.0	364.0
0.35897	135.0	355.0
0.38462	105.0	305.0
0.41026	85.0	288.0
0.4359	81.0	285.0
0.46154	109.0	240.0
0.48718	73.0	257.0
0.51282	76.0	255.0
0.53846	62.0	241.0
0.5641	69.0	234.0
0.58974	68.0	195.0
0.61538	50.0	235.0
0.64103	30.0	222.0
0.66667	41.0	184.0
0.69231	65.0	221.0
0.71795	54.0	173.0
0.74359	48.0	217.0
0.76923	33.0	167.0
0.79487	35.0	171.0
0.82051	46.0	168.0
0.84615	39.0	154.0
0.87179	24.0	136.0
0.89744	56.0	174.0
0.92308	40.0	119.0
0.94872	36.0	105.0
0.97436	27.0	141.0
1.0	22.0	114.0
