f	pi	p0
0.02564	4298.0	5065.0
0.05128	1469.0	2451.0
0.07692	940.0	1693.0
0.10256	580.0	1235.0
0.12821	462.0	1031.0
0.15385	384.0	794.0
0.17949	326.0	749.0
0.20513	268.0	659.0
0.23077	208.0	569.0
0.25641	156.0	499.0
0.28205	140.0	421.0
0.30769	180.0	425.0
0.33333	134.0	365.0
0.35897	117.0	359.0
0.38462	95.0	345.0
0.41026	109.0	316.0
0.4359	72.0	275.0
0.46154	79.0	267.0
0.48718	81.0	233.0
0.51282	70.0	242.0
0.53846	60.0	212.0
0.5641	67.0	215.0
0.58974	53.0	233.0
0.61538	48.0	225.0
0.64103	58.0	242.0
0.66667	47.0	198.0
0.69231	67.0	211.0
0.71795	64.0	185.0
0.74359	51.0	150.0
0.76923	52.0	172.0
0.79487	41.0	147.0
0.82051	46.0	182.0
0.84615	36.0	127.0
0.87179	23.0	116.0
0.89744	67.0	141.0
0.92308	36.0	138.0
0.94872	38.0	112.0
0.97436	31.0	127.0
1.0	27.0	107.0
