f	pi	p0
0.02564	4203.0	5071.0
0.05128	1477.0	2503.0
0.07692	830.0	1621.0
0.10256	555.0	1249.0
0.12821	407.0	1018.0
0.15385	363.0	807.0
0.17949	304.0	731.0
0.20513	256.0	656.0
0.23077	234.0	558.0
0.25641	178.0	475.0
0.28205	149.0	406.0
0.30769	147.0	470.0
0.33333	141.0	346.0
0.35897	139.0	376.0
0.38462	96.0	349.0
0.41026	105.0	297.0
0.4359	66.0	272.0
0.46154	72.0	258.0
0.48718	66.0	228.0
0.51282	71.0	255.0
0.53846	53.0	228.0
0.5641	71.0	213.0
0.58974	59.0	202.0
0.61538	52.0	206.0
0.64103	40.0	192.0
0.66667	36.0	192.0
0.69231	80.0	211.0
0.71795	46.0	180.0
0.74359	59.0	179.0
0.76923	49.0	167.0
0.79487	36.0	179.0
0.82051	38.0	173.0
0.84615	45.0	122.0
0.87179	24.0	152.0
0.89744	61.0	146.0
0.92308	45.0	115.0
0.94872	52.0	132.0
0.97436	43.0	145.0
1.0	20.0	133.0
