f	pi	p0
0.02564	4386.0	5200.0
0.05128	1494.0	2529.0
0.07692	883.0	1647.0
0.10256	598.0	1365.0
0.12821	470.0	1082.0
0.15385	411.0	787.0
0.17949	337.0	728.0
0.20513	265.0	619.0
0.23077	215.0	562.0
0.25641	174.0	470.0
0.28205	146.0	426.0
0.30769	143.0	453.0
0.33333	151.0	348.0
0.35897	115.0	408.0
0.38462	115.0	335.0
0.41026	97.0	311.0
0.4359	74.0	278.0
0.46154	90.0	233.0
0.48718	75.0	234.0
0.51282	74.0	269.0
0.53846	62.0	223.0
0.5641	92.0	220.0
0.58974	51.0	195.0
0.61538	57.0	235.0
0.64103	52.0	218.0
0.66667	41.0	195.0
0.69231	59.0	204.0
0.71795	53.0	185.0
0.74359	47.0	194.0
0.76923	39.0	163.0
0.79487	40.0	165.0
0.82051	43.0	170.0
0.84615	49.0	143.0
0.87179	26.0	144.0
0.89744	36.0	172.0
0.92308	41.0	135.0
0.94872	49.0	127.0
0.97436	31.0	136.0
1.0	35.0	155.0
