f	pi	p0
0.02564	4399.0	5253.0
0.05128	1515.0	2483.0
0.07692	931.0	1662.0
0.10256	586.0	1308.0
0.12821	425.0	1014.0
0.15385	431.0	817.0
0.17949	279.0	737.0
0.20513	247.0	624.0
0.23077	212.0	577.0
0.25641	177.0	502.0
0.28205	154.0	433.0
0.30769	180.0	452.0
0.33333	177.0	367.0
0.35897	126.0	383.0
0.38462	112.0	301.0
0.41026	97.0	302.0
0.4359	67.0	275.0
0.46154	78.0	274.0
0.48718	77.0	243.0
0.51282	63.0	227.0
0.53846	76.0	209.0
0.5641	73.0	209.0
0.58974	58.0	203.0
0.61538	46.0	248.0
0.64103	45.0	214.0
0.66667	44.0	211.0
0.69231	60.0	219.0
0.71795	52.0	189.0
0.74359	43.0	167.0
0.76923	35.0	177.0
0.79487	26.0	178.0
0.82051	54.0	192.0
0.84615	51.0	144.0
0.87179	15.0	130.0
0.89744	44.0	163.0
0.92308	36.0	143.0
0.94872	43.0	111.0
0.97436	29.0	115.0
1.0	28.0	135.0
