f	pi	p0
0.02564	4306.0	5087.0
0.05128	1542.0	2578.0
0.07692	904.0	1632.0
0.10256	588.0	1229.0
0.12821	468.0	1005.0
0.15385	379.0	794.0
0.17949	294.0	775.0
0.20513	283.0	648.0
0.23077	227.0	568.0
0.25641	176.0	482.0
0.28205	175.0	450.0
0.30769	157.0	413.0
0.33333	149.0	391.0
0.35897	133.0	375.0
0.38462	99.0	318.0
0.41026	93.0	310.0
0.4359	83.0	262.0
0.46154	80.0	234.0
0.48718	84.0	245.0
0.51282	80.0	241.0
0.53846	67.0	223.0
0.5641	88.0	232.0
0.58974	57.0	206.0
0.61538	47.0	231.0
0.64103	49.0	201.0
0.66667	37.0	187.0
0.69231	60.0	224.0
0.71795	59.0	194.0
0.74359	43.0	155.0
0.76923	43.0	147.0
0.79487	34.0	185.0
0.82051	35.0	157.0
0.84615	46.0	125.0
0.87179	15.0	129.0
0.89744	58.0	174.0
0.92308	32.0	134.0
0.94872	39.0	134.0
0.97436	25.0	107.0
1.0	25.0	117.0
