f	pi	p0
0.02564	4371.0	5277.0
0.05128	1499.0	2450.0
0.07692	900.0	1667.0
0.10256	555.0	1338.0
0.12821	426.0	1055.0
0.15385	379.0	794.0
0.17949	296.0	769.0
0.20513	273.0	680.0
0.23077	224.0	575.0
0.25641	184.0	503.0
0.28205	142.0	414.0
0.30769	173.0	421.0
0.33333	125.0	374.0
0.35897	132.0	328.0
0.38462	103.0	318.0
0.41026	94.0	338.0
0.4359	74.0	284.0
0.46154	85.0	275.0
0.48718	74.0	219.0
0.51282	78.0	254.0
0.53846	63.0	239.0
0.5641	75.0	228.0
0.58974	62.0	184.0
0.61538	46.0	250.0
0.64103	67.0	225.0
0.66667	42.0	170.0
0.69231	69.0	220.0
0.71795	55.0	199.0
0.74359	46.0	180.0
0.76923	36.0	171.0
0.79487	42.0	171.0
0.82051	41.0	176.0
0.84615	51.0	132.0
0.87179	21.0	120.0
0.89744	48.0	153.0
0.92308	44.0	110.0
0.94872	41.0	112.0
0.97436	22.0	133.0
1.0	29.0	126.0
