f	pi	p0
0.02564	4269.0	5199.0
0.05128	1517.0	2523.0
0.07692	882.0	1608.0
0.10256	560.0	1252.0
0.12821	465.0	1001.0
0.15385	412.0	809.0
0.17949	280.0	733.0
0.20513	275.0	650.0
0.23077	239.0	594.0
0.25641	177.0	493.0
0.28205	182.0	422.0
0.30769	155.0	393.0
0.33333	136.0	317.0
0.35897	118.0	351.0
0.38462	99.0	304.0
0.41026	97.0	294.0
0.4359	55.0	287.0
0.46154	59.0	232.0
0.48718	88.0	250.0
0.51282	64.0	212.0
0.53846	76.0	223.0
0.5641	75.0	206.0
0.58974	59.0	178.0
0.61538	29.0	234.0
0.64103	52.0	238.0
0.66667	43.0	203.0
0.69231	68.0	202.0
0.71795	49.0	178.0
0.74359	32.0	175.0
0.76923	32.0	191.0
0.79487	33.0	188.0
0.82051	53.0	163.0
0.84615	29.0	134.0
0.87179	25.0	120.0
0.89744	48.0	164.0
0.92308	44.0	137.0
0.94872	39.0	122.0
0.97436	30.0	117.0
1.0	31.0	123.0
