f	pi	p0
0.02564	4250.0	5207.0
0.05128	1553.0	2541.0
0.07692	856.0	1607.0
0.10256	559.0	1256.0
0.12821	427.0	1055.0
0.15385	404.0	800.0
0.17949	301.0	785.0
0.20513	260.0	640.0
0.23077	229.0	610.0
0.25641	169.0	513.0
0.28205	160.0	426.0
0.30769	168.0	454.0
0.33333	143.0	333.0
0.35897	121.0	372.0
0.38462	106.0	340.0
0.41026	112.0	307.0
0.4359	85.0	301.0
0.46154	61.0	240.0
0.48718	77.0	258.0
0.51282	77.0	257.0
0.53846	81.0	228.0
0.5641	67.0	211.0
0.58974	61.0	206.0
0.61538	35.0	225.0
0.64103	36.0	228.0
0.66667	43.0	169.0
0.69231	74.0	187.0
0.71795	48.0	172.0
0.74359	35.0	181.0
0.76923	39.0	164.0
0.79487	45.0	149.0
0.82051	38.0	168.0
0.84615	44.0	136.0
0.87179	28.0	131.0
0.89744	44.0	159.0
0.92308	38.0	132.0
0.94872	43.0	120.0
0.97436	36.0	119.0
1.0	29.0	131.0
