f	pi	p0
0.02564	4297.0	5246.0
0.05128	1528.0	2443.0
0.07692	843.0	1713.0
0.10256	544.0	1275.0
0.12821	451.0	990.0
0.15385	402.0	743.0
0.17949	301.0	771.0
0.20513	270.0	657.0
0.23077	247.0	566.0
0.25641	160.0	525.0
0.28205	142.0	432.0
0.30769	177.0	451.0
0.33333	133.0	368.0
0.35897	121.0	399.0
0.38462	112.0	360.0
0.41026	104.0	328.0
0.4359	77.0	276.0
0.46154	67.0	239.0
0.48718	60.0	252.0
0.51282	94.0	254.0
0.53846	69.0	223.0
0.5641	86.0	223.0
0.58974	50.0	194.0
0.61538	43.0	261.0
0.64103	33.0	210.0
0.66667	52.0	200.0
0.69231	53.0	187.0
0.71795	44.0	189.0
0.74359	44.0	183.0
0.76923	37.0	172.0
0.79487	31.0	182.0
0.82051	39.0	183.0
0.84615	47.0	151.0
0.87179	34.0	126.0
0.89744	56.0	162.0
0.92308	27.0	116.0
0.94872	40.0	140.0
0.97436	27.0	134.0
1.0	40.0	110.0
