f	pi	p0
0.02564	4268.0	5132.0
0.05128	1584.0	2423.0
0.07692	818.0	1597.0
0.10256	563.0	1280.0
0.12821	449.0	989.0
0.15385	366.0	812.0
0.17949	281.0	734.0
0.20513	266.0	617.0
0.23077	234.0	548.0
0.25641	171.0	507.0
0.28205	150.0	437.0
0.30769	132.0	424.0
0.33333	144.0	346.0
0.35897	118.0	334.0
0.38462	106.0	295.0
0.41026	115.0	309.0
0.4359	83.0	305.0
0.46154	96.0	263.0
0.48718	74.0	268.0
0.51282	66.0	233.0
0.53846	73.0	194.0
0.5641	78.0	230.0
0.58974	46.0	211.0
0.61538	45.0	245.0
0.64103	45.0	216.0
0.66667	40.0	208.0
0.69231	60.0	187.0
0.71795	48.0	196.0
0.74359	43.0	181.0
0.76923	45.0	177.0
0.79487	37.0	182.0
0.82051	42.0	175.0
0.84615	42.0	119.0
0.87179	27.0	144.0
0.89744	55.0	153.0
0.92308	57.0	110.0
0.94872	42.0	95.0
0.97436	34.0	130.0
1.0	31.0	129.0
