f	pi	p0
0.02564	4240.0	5206.0
0.05128	1530.0	2516.0
0.07692	858.0	1601.0
0.10256	548.0	1290.0
0.12821	445.0	1003.0
0.15385	368.0	788.0
0.17949	283.0	794.0
0.20513	301.0	567.0
0.23077	241.0	530.0
0.25641	180.0	485.0
0.28205	163.0	453.0
0.30769	141.0	449.0
0.33333	139.0	355.0
0.35897	131.0	378.0
0.38462	98.0	334.0
0.41026	103.0	323.0
0.4359	66.0	295.0
0.46154	74.0	261.0
0.48718	71.0	253.0
0.51282	68.0	226.0
0.53846	65.0	223.0
0.5641	73.0	231.0
0.58974	60.0	205.0
0.61538	44.0	207.0
0.64103	43.0	209.0
0.66667	42.0	192.0
0.69231	59.0	205.0
0.71795	60.0	208.0
0.74359	36.0	180.0
0.76923	33.0	170.0
0.79487	41.0	165.0
0.82051	53.0	137.0
0.84615	34.0	111.0
0.87179	18.0	148.0
0.89744	51.0	139.0
0.92308	41.0	136.0
0.94872	33.0	122.0
0.97436	24.0	119.0
1.0	23.0	124.0
