f	pi	p0
0.02564	4307.0	5118.0
0.05128	1460.0	2482.0
0.07692	880.0	1609.0
0.10256	575.0	1276.0
0.12821	474.0	1014.0
0.15385	355.0	779.0
0.17949	312.0	743.0
0.20513	257.0	633.0
0.23077	266.0	598.0
0.25641	156.0	502.0
0.28205	147.0	468.0
0.30769	168.0	399.0
0.33333	127.0	364.0
0.35897	129.0	378.0
0.38462	82.0	344.0
0.41026	112.0	345.0
0.4359	71.0	297.0
0.46154	83.0	254.0
0.48718	82.0	280.0
0.51282	82.0	264.0
0.53846	66.0	202.0
0.5641	53.0	207.0
0.58974	69.0	231.0
0.61538	37.0	224.0
0.64103	49.0	217.0
0.66667	53.0	180.0
0.69231	64.0	199.0
0.71795	58.0	196.0
0.74359	40.0	193.0
0.76923	35.0	171.0
0.79487	53.0	205.0
0.82051	42.0	191.0
0.84615	41.0	161.0
0.87179	26.0	113.0
0.89744	46.0	164.0
0.92308	39.0	118.0
0.94872	40.0	146.0
0.97436	33.0	114.0
1.0	25.0	125.0
