f	pi	p0
0.02564	4176.0	5040.0
0.05128	1587.0	2411.0
0.07692	849.0	1645.0
0.10256	601.0	1238.0
0.12821	477.0	992.0
0.15385	405.0	848.0
0.17949	298.0	787.0
0.20513	238.0	655.0
0.23077	228.0	532.0
0.25641	162.0	509.0
0.28205	163.0	417.0
0.30769	145.0	413.0
0.33333	142.0	369.0
0.35897	124.0	379.0
0.38462	112.0	407.0
0.41026	106.0	310.0
0.4359	79.0	278.0
0.46154	81.0	237.0
0.48718	62.0	241.0
0.51282	72.0	248.0
0.53846	62.0	233.0
0.5641	71.0	243.0
0.58974	46.0	188.0
0.61538	51.0	231.0
0.64103	48.0	238.0
0.66667	36.0	184.0
0.69231	62.0	193.0
0.71795	63.0	198.0
0.74359	52.0	165.0
0.76923	23.0	159.0
0.79487	39.0	160.0
0.82051	51.0	167.0
0.84615	45.0	138.0
0.87179	16.0	155.0
0.89744	48.0	168.0
0.92308	45.0	137.0
0.94872	37.0	140.0
0.97436	30.0	110.0
1.0	24.0	118.0
