f	pi	p0
0.02564	4197.0	5098.0
0.05128	1503.0	2494.0
0.07692	885.0	1581.0
0.10256	543.0	1265.0
0.12821	468.0	1044.0
0.15385	373.0	794.0
0.17949	302.0	744.0
0.20513	274.0	675.0
0.23077	241.0	553.0
0.25641	154.0	496.0
0.28205	159.0	460.0
0.30769	135.0	460.0
0.33333	137.0	341.0
0.35897	115.0	360.0
0.38462	92.0	336.0
0.41026	102.0	308.0
0.4359	78.0	272.0
0.46154	77.0	272.0
0.48718	87.0	247.0
0.51282	74.0	249.0
0.53846	62.0	230.0
0.5641	60.0	218.0
0.58974	61.0	199.0
0.61538	40.0	254.0
0.64103	68.0	219.0
0.66667	53.0	181.0
0.69231	65.0	194.0
0.71795	48.0	196.0
0.74359	53.0	200.0
0.76923	40.0	159.0
0.79487	43.0	171.0
0.82051	44.0	171.0
0.84615	50.0	150.0
0.87179	21.0	138.0
0.89744	56.0	166.0
0.92308	56.0	125.0
0.94872	37.0	117.0
0.97436	30.0	126.0
1.0	24.0	116.0
