f	pi	p0
0.02564	4305.0	5218.0
0.05128	1630.0	2553.0
0.07692	891.0	1705.0
0.10256	579.0	1274.0
0.12821	465.0	1056.0
0.15385	361.0	826.0
0.17949	290.0	760.0
0.20513	271.0	682.0
0.23077	232.0	552.0
0.25641	158.0	474.0
0.28205	167.0	470.0
0.30769	166.0	443.0
0.33333	153.0	378.0
0.35897	123.0	364.0
0.38462	98.0	331.0
0.41026	87.0	316.0
0.4359	71.0	274.0
0.46154	89.0	263.0
0.48718	91.0	253.0
0.51282	78.0	265.0
0.53846	73.0	218.0
0.5641	78.0	222.0
0.58974	73.0	222.0
0.61538	43.0	263.0
0.64103	56.0	239.0
0.66667	43.0	211.0
0.69231	65.0	205.0
0.71795	56.0	173.0
0.74359	38.0	187.0
0.76923	23.0	176.0
0.79487	47.0	184.0
0.82051	45.0	184.0
0.84615	54.0	105.0
0.87179	27.0	128.0
0.89744	39.0	185.0
0.92308	45.0	130.0
0.94872	40.0	114.0
0.97436	33.0	126.0
1.0	27.0	123.0
