f	pi	p0
0.02564	4335.0	5093.0
0.05128	1518.0	2560.0
0.07692	886.0	1668.0
0.10256	584.0	1234.0
0.12821	440.0	1002.0
0.15385	400.0	830.0
0.17949	277.0	780.0
0.20513	264.0	605.0
0.23077	240.0	592.0
0.25641	155.0	512.0
0.28205	146.0	458.0
0.30769	189.0	447.0
0.33333	132.0	344.0
0.35897	112.0	400.0
0.38462	90.0	342.0
0.41026	111.0	311.0
0.4359	86.0	283.0
0.46154	76.0	257.0
0.48718	76.0	250.0
0.51282	65.0	219.0
0.53846	73.0	243.0
0.5641	68.0	210.0
0.58974	55.0	199.0
0.61538	56.0	231.0
0.64103	39.0	223.0
0.66667	40.0	197.0
0.69231	69.0	175.0
0.71795	51.0	181.0
0.74359	39.0	180.0
0.76923	27.0	152.0
0.79487	38.0	164.0
0.82051	37.0	152.0
0.84615	34.0	133.0
0.87179	18.0	133.0
0.89744	43.0	194.0
0.92308	46.0	123.0
0.94872	52.0	123.0
0.97436	27.0	128.0
1.0	38.0	113.0
