f	pi	p0
0.02564	4265.0	5075.0
0.05128	1525.0	2411.0
0.07692	891.0	1704.0
0.10256	515.0	1272.0
0.12821	432.0	1004.0
0.15385	383.0	818.0
0.17949	291.0	791.0
0.20513	278.0	584.0
0.23077	251.0	577.0
0.25641	173.0	487.0
0.28205	156.0	431.0
0.30769	151.0	446.0
0.33333	140.0	346.0
0.35897	137.0	358.0
0.38462	99.0	320.0
0.41026	113.0	308.0
0.4359	85.0	276.0
0.46154	86.0	236.0
0.48718	79.0	248.0
0.51282	63.0	239.0
0.53846	60.0	216.0
0.5641	89.0	221.0
0.58974	60.0	192.0
0.61538	38.0	230.0
0.64103	40.0	208.0
0.66667	48.0	166.0
0.69231	65.0	182.0
0.71795	49.0	198.0
0.74359	53.0	197.0
0.76923	33.0	159.0
0.79487	36.0	171.0
0.82051	48.0	158.0
0.84615	41.0	156.0
0.87179	24.0	148.0
0.89744	41.0	162.0
0.92308	42.0	127.0
0.94872	48.0	120.0
0.97436	38.0	122.0
1.0	22.0	134.0
