f	pi	p0
0.02564	4080.0	5153.0
0.05128	1551.0	2431.0
0.07692	818.0	1673.0
0.10256	548.0	1260.0
0.12821	431.0	1013.0
0.15385	396.0	817.0
0.17949	304.0	766.0
0.20513	295.0	623.0
0.23077	255.0	559.0
0.25641	154.0	519.0
0.28205	180.0	484.0
0.30769	163.0	427.0
0.33333	151.0	397.0
0.35897	131.0	369.0
0.38462	109.0	337.0
0.41026	121.0	304.0
0.4359	75.0	315.0
0.46154	77.0	213.0
0.48718	73.0	215.0
0.51282	71.0	252.0
0.53846	62.0	207.0
0.5641	72.0	221.0
0.58974	57.0	216.0
0.61538	41.0	279.0
0.64103	53.0	229.0
0.66667	45.0	184.0
0.69231	60.0	186.0
0.71795	42.0	151.0
0.74359	41.0	204.0
0.76923	36.0	164.0
0.79487	42.0	171.0
0.82051	42.0	164.0
0.84615	47.0	110.0
0.87179	24.0	111.0
0.89744	49.0	155.0
0.92308	46.0	103.0
0.94872	32.0	129.0
0.97436	19.0	107.0
1.0	23.0	124.0
