f	pi	p0
0.02564	4213.0	5101.0
0.05128	1508.0	2597.0
0.07692	875.0	1608.0
0.10256	547.0	1330.0
0.12821	434.0	1051.0
0.15385	388.0	843.0
0.17949	291.0	750.0
0.20513	276.0	634.0
0.23077	207.0	533.0
0.25641	166.0	518.0
0.28205	160.0	391.0
0.30769	178.0	416.0
0.33333	150.0	338.0
0.35897	120.0	371.0
0.38462	80.0	332.0
0.41026	101.0	333.0
0.4359	96.0	280.0
0.46154	94.0	262.0
0.48718	81.0	239.0
0.51282	71.0	274.0
0.53846	76.0	230.0
0.5641	72.0	227.0
0.58974	65.0	199.0
0.61538	46.0	231.0
0.64103	62.0	201.0
0.66667	43.0	191.0
0.69231	74.0	216.0
0.71795	57.0	210.0
0.74359	49.0	164.0
0.76923	33.0	177.0
0.79487	48.0	160.0
0.82051	55.0	159.0
0.84615	46.0	157.0
0.87179	26.0	140.0
0.89744	66.0	137.0
0.92308	37.0	127.0
0.94872	38.0	121.0
0.97436	30.0	115.0
1.0	34.0	119.0
