f	pi	p0
0.02564	4219.0	5232.0
0.05128	1548.0	2591.0
0.07692	916.0	1625.0
0.10256	586.0	1264.0
0.12821	433.0	1025.0
0.15385	405.0	831.0
0.17949	305.0	713.0
0.20513	263.0	655.0
0.23077	235.0	543.0
0.25641	167.0	527.0
0.28205	173.0	407.0
0.30769	152.0	419.0
0.33333	124.0	383.0
0.35897	136.0	369.0
0.38462	103.0	322.0
0.41026	97.0	329.0
0.4359	82.0	300.0
0.46154	76.0	247.0
0.48718	85.0	258.0
0.51282	79.0	244.0
0.53846	69.0	233.0
0.5641	74.0	239.0
0.58974	46.0	216.0
0.61538	40.0	242.0
0.64103	58.0	216.0
0.66667	47.0	186.0
0.69231	62.0	210.0
0.71795	53.0	212.0
0.74359	44.0	191.0
0.76923	33.0	171.0
0.79487	40.0	160.0
0.82051	46.0	186.0
0.84615	33.0	146.0
0.87179	21.0	118.0
0.89744	34.0	152.0
0.92308	54.0	152.0
0.94872	44.0	124.0
0.97436	35.0	148.0
1.0	24.0	97.0
