f	pi	p0
0.02564	4245.0	5097.0
0.05128	1530.0	2527.0
0.07692	893.0	1666.0
0.10256	572.0	1259.0
0.12821	410.0	962.0
0.15385	431.0	823.0
0.17949	280.0	745.0
0.20513	251.0	645.0
0.23077	210.0	572.0
0.25641	161.0	464.0
0.28205	161.0	453.0
0.30769	175.0	396.0
0.33333	151.0	355.0
0.35897	124.0	339.0
0.38462	99.0	317.0
0.41026	109.0	314.0
0.4359	70.0	297.0
0.46154	67.0	272.0
0.48718	90.0	247.0
0.51282	73.0	242.0
0.53846	59.0	227.0
0.5641	68.0	216.0
0.58974	64.0	206.0
0.61538	42.0	237.0
0.64103	53.0	203.0
0.66667	48.0	176.0
0.69231	59.0	212.0
0.71795	53.0	170.0
0.74359	48.0	165.0
0.76923	42.0	173.0
0.79487	42.0	192.0
0.82051	39.0	159.0
0.84615	43.0	146.0
0.87179	26.0	127.0
0.89744	38.0	159.0
0.92308	51.0	127.0
0.94872	35.0	122.0
0.97436	28.0	107.0
1.0	28.0	118.0
