f	pi	p0
0.02564	4331.0	5193.0
0.05128	1510.0	2551.0
0.07692	824.0	1624.0
0.10256	549.0	1237.0
0.12821	457.0	1032.0
0.15385	390.0	815.0
0.17949	315.0	768.0
0.20513	256.0	615.0
0.23077	208.0	517.0
0.25641	178.0	498.0
0.28205	173.0	466.0
0.30769	142.0	443.0
0.33333	143.0	299.0
0.35897	132.0	351.0
0.38462	110.0	315.0
0.41026	124.0	311.0
0.4359	59.0	267.0
0.46154	82.0	262.0
0.48718	81.0	237.0
0.51282	77.0	235.0
0.53846	65.0	214.0
0.5641	73.0	220.0
0.58974	59.0	184.0
0.61538	46.0	257.0
0.64103	54.0	255.0
0.66667	47.0	201.0
0.69231	65.0	196.0
0.71795	53.0	184.0
0.74359	38.0	193.0
0.76923	34.0	179.0
0.79487	41.0	176.0
0.82051	43.0	156.0
0.84615	47.0	117.0
0.87179	23.0	128.0
0.89744	55.0	168.0
0.92308	31.0	145.0
0.94872	35.0	112.0
0.97436	25.0	114.0
1.0	24.0	122.0
