d	d_w	d_0	test	analysis
0.825417975318042	0.07961359093937374	0.09530154500174487	slim	2nes_pos_100
0.8235611591179139	0.035099633134209565	0.14133920774787648	imp1	2nes_pos_100
0.8235611674625704	0.07301004790616825	0.10342878463126143	imp2	2nes_pos_100
0.823561165356831	0.0799714217670874	0.09676907200127013	slim	2nes_pos_100
0.8292713197982702	0.033271420621445016	0.13745725958028487	imp1	2nes_pos_100
0.829271323728606	0.07143391261356594	0.0992947636578281	imp2	2nes_pos_100
0.8292713236093636	0.07727915249234975	0.09365145937213601	slim	2nes_pos_100
0.8283959267452092	0.03433473183499446	0.13726934141979627	imp1	2nes_pos_100
0.8283959255278972	0.07400982830150954	0.09759424617059327	imp2	2nes_pos_100
0.8283959256667445	0.07881191198196097	0.0931498328279294	slim	2nes_pos_100
0.8245979526941463	0.0320558515764848	0.14334619572936888	imp1	2nes_pos_100
0.8245979564518486	0.06974842866249262	0.10565361488565882	imp2	2nes_pos_100
0.824597951485883	0.07894196928807032	0.09644429714502153	slim	2nes_pos_100
0.8192798515217696	0.036048179938352264	0.14467196853987815	imp1	2nes_pos_500
0.8192798662674894	0.07169444949241652	0.10902568424009411	imp2	2nes_pos_500
0.8192798581485579	0.08663822615473744	0.0939414687242148	slim	2nes_pos_500
0.8179896984488384	0.039631504939512	0.14237879661164965	imp1	2nes_pos_500
0.8179896947038847	0.08307319936650218	0.09893710592961313	imp2	2nes_pos_500
0.8179896952231247	0.08694437167059645	0.09510086455331412	slim	2nes_pos_500
0.8200585348549198	0.03857199190623956	0.1413694732388407	imp1	2nes_pos_500
0.820058523743777	0.0737833068746562	0.10615816938156689	imp2	2nes_pos_500
0.8200585290176998	0.08634793032931387	0.09389323743036457	slim	2nes_pos_500
0.8236923363588976	0.03592996415996374	0.14037769948113868	imp1	2nes_pos_500
0.8236923369371845	0.07418630911526256	0.10212135394755295	imp2	2nes_pos_500
0.8236923292665825	0.08394685177394474	0.09244846445098864	slim	2nes_pos_500
0.8156689355568993	0.038581579284742394	0.1457494851583582	imp1	2nes_pos_500
0.81566893892682	0.07313526147085075	0.11119579960232921	imp2	2nes_pos_500
0.8156689390711547	0.08810893339014343	0.0963996591393268	slim	2nes_pos_500
0.8220255579217455	0.03743428545513327	0.14054015662312122	imp1	2nes_pos_500
0.8220255631283735	0.07904704187232882	0.09892739499929766	imp2	2nes_pos_500
0.8220255653883972	0.08654656552886641	0.09170880741677202	slim	2nes_pos_500
0.8174963107980642	0.03640617724191526	0.14609751196002063	imp1	2nes_pos_500
0.8174963170930822	0.07675881815741131	0.10574486474950648	imp2	2nes_pos_500
0.8174963097334116	0.08703693823471872	0.09553788970104395	slim	2nes_pos_500
0.820000345678052	0.03654731208830171	0.14345234223364633	imp1	2nes_pos_500
0.820000349121977	0.07432244022562486	0.10567721065239817	imp2	2nes_pos_500
0.820000349717603	0.0871146549161552	0.09307734004791131	slim	2nes_pos_500
0.8192457583933469	0.03778711554331571	0.14296712606333736	imp1	2nes_pos_500
0.8192457460077442	0.07294725299660525	0.10780700099565058	imp2	2nes_pos_500
0.8192457510174851	0.08719802965990672	0.09385316774092124	slim	2nes_pos_500
0.8174119053141602	0.037305858436966904	0.14528223624887285	imp1	2nes_pos_500
0.8174119146394059	0.08040928092628656	0.10217880443430753	imp2	2nes_pos_500
0.8174119061510989	0.08801428596686646	0.09464453049028448	slim	2nes_pos_500
0.8159957010173164	0.037973488462017896	0.1460308105206656	imp1	2nes_pos_500
0.8159957104088899	0.08083572634187058	0.10316856324923958	imp2	2nes_pos_500
0.8159957058507783	0.08931830381105743	0.09484702093397746	slim	2nes_pos_500
0.8205977674227294	0.03752077057358931	0.1418814620036813	imp1	2nes_pos_500
0.8205977736874397	0.07606889297922692	0.10333333333333332	imp2	2nes_pos_500
0.8205977736874397	0.08633534928565167	0.09329476728898237	slim	2nes_pos_500
0.8223323468614068	0.03711326328902197	0.14055438984957122	imp1	2nes_pos_500
0.822332345386791	0.07585006709739282	0.10181758751581613	imp2	2nes_pos_500
0.8223323492197385	0.0854070012652889	0.09247153099957824	slim	2nes_pos_500
0.8229172087603225	0.035886255713109064	0.14119653552656852	imp1	2nes_pos_500
0.8229172133113164	0.06934202848587921	0.1077407582028044	imp2	2nes_pos_500
0.8229172123561563	0.08313688511708313	0.09441737824576109	slim	2nes_pos_500
0.817588371884973	0.038132305325514114	0.1442793227895128	imp1	2nes_pos_500
0.8175883635606767	0.07915164988446366	0.10325998655485971	imp2	2nes_pos_500
0.8175883664154548	0.08891483565085093	0.0938152354668648	slim	2nes_pos_500
0.8211944806205318	0.03760379949063168	0.14120171988883645	imp1	2nes_pos_500
0.8211944764961355	0.07422878395166477	0.10457673955219968	imp2	2nes_pos_500
0.8211944837711709	0.08609931309317811	0.09303829549228322	slim	2nes_pos_500
0.820663276915747	0.036173087361408146	0.14316363572284485	imp1	2nes_pos_500
0.8206632884922579	0.07244501488407255	0.10689169662366955	imp2	2nes_pos_500
0.8206632832875167	0.0865228730527948	0.09316627898780573	slim	2nes_pos_500
0.8193437368567473	0.03748939650093079	0.1431668666423218	imp1	2nes_pos_500
0.8193437311791513	0.07538449321092301	0.10527177560992573	imp2	2nes_pos_500
0.8193437320674005	0.08845879632044795	0.09224963917436138	slim	2nes_pos_500
0.8185533084040213	0.03739602733515687	0.1440506642608219	imp1	2nes_pos_500
0.8185533108896201	0.07756915722409145	0.10387753188628845	imp2	2nes_pos_500
0.8185533089210848	0.08703497319959666	0.09462399830175662	slim	2nes_pos_500
0.8169679776408771	0.03959345175879604	0.14343857060032678	imp1	2nes_pos_500
0.8169679801820212	0.08111912605666888	0.10191289376130994	imp2	2nes_pos_500
0.8169679720304293	0.08851174476009768	0.09473110911997751	slim	2nes_pos_500
0.8215003548201029	0.03678791614316806	0.14171172903672904	imp1	2nes_pos_500
0.8215003392819387	0.07357183674023741	0.10492782397782398	imp2	2nes_pos_500
0.8215003465003465	0.08447678447678447	0.0942134442134442	slim	2nes_pos_500
0.8176912554772282	0.0396966928880242	0.14261205163474763	imp1	2nes_pos_500
0.8176912500553914	0.07941591673471898	0.1028928332098896	imp2	2nes_pos_500
0.8176912496032166	0.08958487637992452	0.09272387401685889	slim	2nes_pos_500
0.8205087400604344	0.038268866840628	0.1412223930989376	imp1	2nes_pos_500
0.8205087403319749	0.07862599301196463	0.10086526665606052	imp2	2nes_pos_500
0.8205087412278376	0.0865814640009899	0.09328100970461897	slim	2nes_pos_500
0.8197816402237439	0.04033762167105175	0.1398807381052044	imp1	2nes_pos_500
0.8197816364489818	0.07780337122507991	0.10241499232593833	imp2	2nes_pos_500
0.8197816380633459	0.08818194502581275	0.0922282684526301	slim	2nes_pos_500
0.8185249226728839	0.036685435349866	0.14478964197725008	imp1	2nes_pos_500
0.8185249243167143	0.07789874467386779	0.10357633100941797	imp2	2nes_pos_500
0.8185249253027206	0.08719050864042213	0.09459908091768446	slim	2nes_pos_500
0.8206661053941373	0.0359061722796688	0.14342772232619394	imp1	2nes_pos_500
0.8206661188521798	0.0762727457766412	0.10306113537117904	imp2	2nes_pos_500
0.8206661121508283	0.08537811048728079	0.09419837804117279	slim	2nes_pos_500
0.819195786072145	0.03915639139304388	0.14164782253481104	imp1	2nes_pos_500
0.8191957946338304	0.07415091252729487	0.10665329283887466	imp2	2nes_pos_500
0.8191957942597329	0.08745382210855357	0.09359903381642512	slim	2nes_pos_500
0.8201918159714706	0.036021113385217636	0.14378707064331175	imp1	2nes_pos_500
0.8201918236166013	0.07309504538906218	0.10671313099433662	imp2	2nes_pos_500
0.8201918187715884	0.08666912138586431	0.09327932951098486	slim	2nes_pos_500
0.8198517081580207	0.038359577307187816	0.14178871453479155	imp1	2nes_pos_500
0.8198517194246707	0.07955609304781129	0.10059218752751801	imp2	2nes_pos_500
0.819851710959652	0.08671914901111286	0.09362286680403656	slim	2nes_pos_500
0.8238811661972829	0.03800309306197637	0.13811574074074073	imp1	2nes_pos_500
0.8238811738024794	0.07597928845902456	0.10013953773849607	imp2	2nes_pos_500
0.8238811728395061	0.08592873176206509	0.09043560606060605	slim	2nes_pos_500
0.8190041988505308	0.03927893836279831	0.1417168627866709	imp1	2nes_pos_500
0.8190042008243332	0.0773070292544682	0.10368876992119863	imp2	2nes_pos_500
0.8190042050955865	0.08855436587865295	0.09277712993391991	slim	2nes_pos_500
0.8210865340631348	0.03555075430985402	0.14336271162701122	imp1	2nes_pos_500
0.821086548391252	0.07343762129553133	0.10547583031321674	imp2	2nes_pos_500
0.8210865416601012	0.08678677101388378	0.09240681408337272	slim	2nes_pos_500
0.8192856161668344	0.0391588635733887	0.14155552025977694	imp1	2nes_pos_500
0.8192856051025132	0.07111131357601283	0.10960308132147395	imp2	2nes_pos_500
0.8192856134406326	0.08883947479881406	0.09222786954680219	slim	2nes_pos_500
0.8171042875247916	0.03716143658137046	0.14573427589383792	imp1	2nes_pos_500
0.817104288654182	0.07372323340385986	0.1091724779419581	imp2	2nes_pos_500
0.8171042840437972	0.08747032351794762	0.09560256546543353	slim	2nes_pos_500
0.8182676235957839	0.04088182257011702	0.14085055383409908	imp1	2nes_pos_500
0.8182676299277811	0.0731381648508633	0.10859420522135556	imp2	2nes_pos_500
0.8182676211845995	0.08829290878655127	0.09354631905118067	slim	2nes_pos_500
0.8191476210036127	0.03869372880459293	0.14215865019179438	imp1	2nes_pos_500
0.8191476158103708	0.07351056594353148	0.10734181824609783	imp2	2nes_pos_500
0.8191476198052006	0.08645772568984107	0.09437697760336568	slim	2nes_pos_500
0.8207354518125471	0.03812844846977323	0.14113609971767965	imp1	2nes_pos_500
0.8207354580270233	0.07503135246321978	0.10423318950975692	imp2	2nes_pos_500
0.8207354533993857	0.0856726859496795	0.09391146859851915	slim	2nes_pos_500
0.8141577039658261	0.03777378348937102	0.14806851254480285	imp1	2nes_pos_500
0.8141577042752992	0.07414240325158253	0.11169989247311828	imp2	2nes_pos_500
0.8141577060931899	0.08790322580645162	0.09818996415770609	slim	2nes_pos_500
0.8173555363757169	0.03777257341214391	0.14487189021213917	imp1	2nes_pos_500
0.8173555433352336	0.07875284343705358	0.10389161322771281	imp2	2nes_pos_500
0.8173555351978589	0.0889152341434499	0.0940884841299779	slim	2nes_pos_500
0.8158684528625098	0.038201317883144	0.14593022925434623	imp1	2nes_pos_500
0.8158684523486752	0.07649524697474923	0.10763630067657556	imp2	2nes_pos_500
0.8158684495587165	0.08818567648677925	0.09578605295402483	slim	2nes_pos_500
0.823106813401662	0.03580917474869367	0.14108401184964434	imp1	2nes_pos_500
0.8231068093356647	0.07431617684566325	0.10257701381867204	imp2	2nes_pos_500
0.8231068064498963	0.08402958863285616	0.09316516772213648	slim	2nes_pos_500
0.8216697204590848	0.03743335901400244	0.1408969205269127	imp1	2nes_pos_500
0.8216697188210164	0.07536641482637088	0.10296386635261276	imp2	2nes_pos_500
0.8216697199685946	0.08502137311349559	0.09346593387420396	slim	2nes_pos_500
0.8192739449786599	0.038852082370691335	0.14187397265064877	imp1	2nes_pos_500
0.8192739422103795	0.07588401603114814	0.10484204175847235	imp2	2nes_pos_500
0.8192739481691323	0.08690938341552126	0.09374672122547476	slim	2nes_pos_500
0.8198746757844396	0.037198680494794356	0.14292664372076605	imp1	2nes_pos_500
0.8198746787037504	0.07615666892664405	0.10396865236960551	imp2	2nes_pos_500
0.8198746800811932	0.08797105286382491	0.09231312329008913	slim	2nes_pos_500
0.8193729367324354	0.03870875209925342	0.14191831116831116	imp1	2nes_pos_500
0.8193729409758822	0.07638706903412784	0.10423998998998998	imp2	2nes_pos_500
0.8193729443729444	0.08667596167596167	0.09412984412984413	slim	2nes_pos_500
0.8206073973687457	0.0358612401046871	0.14353136252656726	imp1	2nes_pos_500
0.8206074106044822	0.07207432693745458	0.10731826245806327	imp2	2nes_pos_500
0.8206074019427025	0.08411937257381742	0.09544887671040382	slim	2nes_pos_500
0.8176790667306031	0.034740859768566536	0.14758007350083038	imp1	2nes_pos_500
0.8176790636568533	0.07999113670358352	0.10232979963956323	imp2	2nes_pos_500
0.8176790699317997	0.08811265415739072	0.09438496059931446	slim	2nes_pos_500
0.8163637573431883	0.03758900065447345	0.14604724200233815	imp1	2nes_pos_500
0.8163637700539195	0.07794320553682697	0.10569302440925356	imp2	2nes_pos_500
0.8163637651893577	0.08890424062068232	0.09489141602012258	slim	2nes_pos_500
0.819171196568427	0.03611065725649343	0.14471814617507955	imp1	2nes_pos_500
0.8191711969809015	0.07030337094638023	0.11052543207271831	imp2	2nes_pos_500
0.8191711939799919	0.08729363363046573	0.09364066318547039	slim	2nes_pos_500
0.8240474784941174	0.03738245553891833	0.1385700659669643	imp1	2nes_pos_500
0.8240474886191559	0.06851450118120264	0.10743801019964146	imp2	2nes_pos_500
0.8240474822898718	0.0847127217029572	0.09155309557377335	slim	2nes_pos_500
0.8168496141805788	0.03632498057645218	0.14682540524296903	imp1	2nes_pos_500
0.8168496263971148	0.07882213121721053	0.10432824238567465	imp2	2nes_pos_500
0.816849622598151	0.0873592476710682	0.09612699086104187	slim	2nes_pos_500
0.8168476767444093	0.03851463672137441	0.14463768653421633	imp1	2nes_pos_500
0.8168476857383916	0.0744512458289373	0.10870106843267108	imp2	2nes_pos_500
0.8168476821192053	0.08713465783664459	0.09626490066225164	slim	2nes_pos_500
0.8204450433152543	0.038938789309741456	0.14061616737500432	imp1	2nes_pos_500
0.8204450517016177	0.07287228356668674	0.10668266473169552	imp2	2nes_pos_500
0.8204450433640855	0.08648629971320962	0.09318959261946719	slim	2nes_pos_500
0.8208604857066072	0.038671618878248847	0.14046789541514398	imp1	2nes_pos_500
0.820860472549956	0.07469345291303145	0.10444607453701252	imp2	2nes_pos_500
0.8208604770227566	0.0869304238829158	0.09236798898363432	slim	2nes_pos_500
0.8217429465582068	0.03956040255629435	0.13869665088549887	imp1	2nes_pos_500
0.8217429405919829	0.07645967206802062	0.10179738733999649	imp2	2nes_pos_500
0.8217429423110644	0.08569174118884798	0.09281080133263195	slim	2nes_pos_500
0.8163052030502903	0.03685515558604109	0.1468396413636686	imp1	2nes_pos_500
0.8163051936219274	0.08203761947609516	0.10165718690197746	imp2	2nes_pos_500
0.8163051952654334	0.08794032178042384	0.0958253596994826	slim	2nes_pos_500
0.8186831530952066	0.0369315552227102	0.14438529168208328	imp1	2nes_pos_500
0.818683161696878	0.07303276761580582	0.1082840706873161	imp2	2nes_pos_500
0.8186831580245608	0.08694962735873987	0.09457864228200925	slim	2nes_pos_500
0.823536608438869	0.035498789018521354	0.14096460254260967	imp1	2nes_pos_500
0.8235366021925086	0.07179472289829897	0.10466867490919252	imp2	2nes_pos_500
0.8235366024029058	0.08471290863369657	0.09213467449008102	slim	2nes_pos_500
0.8177453009574657	0.03751658867287017	0.1447381103696642	imp1	2nes_pos_500
0.8177452957811995	0.07518499055852446	0.1070697136602761	imp2	2nes_pos_500
0.8177452953430074	0.08734950393672987	0.09534653814920735	slim	2nes_pos_500
0.8163784482008986	0.03825850739261125	0.14536304440649017	imp1	2nes_pos_500
0.8163784482009572	0.06951418274125745	0.11410736905778537	imp2	2nes_pos_500
0.8163784514659835	0.08742527754056362	0.09633859948761742	slim	2nes_pos_500
0.8228677787917209	0.037087420957940063	0.140044800250339	imp1	2nes_pos_500
0.8228677776484485	0.07558203285883563	0.10155018949271583	imp2	2nes_pos_500
0.8228677723305866	0.0852543374708807	0.09220819860227392	slim	2nes_pos_500
0.8177822348314594	0.036719725539164916	0.14549803962937566	imp1	2nes_pos_500
0.8177822355354979	0.07669263128237223	0.10552513318212987	imp2	2nes_pos_500
0.8177822318336059	0.08752219702164318	0.09504720713117781	slim	2nes_pos_500
0.8212507054391671	0.03635656518372844	0.14239272937710437	imp1	2nes_pos_500
0.8212507039335069	0.07281882819331693	0.10593046787317621	imp2	2nes_pos_500
0.8212507014590348	0.08648989898989898	0.09231200897867564	slim	2nes_pos_500
0.8192149731260878	0.03758763199673766	0.1431973948771746	imp1	2nes_pos_500
0.8192149656274906	0.07714630721104418	0.10363872716146516	imp2	2nes_pos_500
0.8192149663432118	0.08726287262872628	0.0936270653029111	slim	2nes_pos_500
0.819862837494608	0.03672186912867322	0.1434152933767188	imp1	2nes_pos_500
0.8198628411033113	0.07739357049880204	0.10274358839788672	imp2	2nes_pos_500
0.819862845946608	0.08736573247961933	0.09271893915538294	slim	2nes_pos_500
0.8174531016625636	0.03716824891368467	0.14537864942375175	imp1	2nes_pos_500
0.8174531060653709	0.07198502072705507	0.11056187320757405	imp2	2nes_pos_500
0.8174531074653983	0.08792461568606494	0.0944797734195479	slim	2nes_pos_500
0.8232594891929794	0.03819733218536091	0.13854317862165963	imp1	2nes_pos_500
0.8232594988800334	0.06916848986820857	0.10757201125175808	imp2	2nes_pos_500
0.8232594936708861	0.08415963431786216	0.09279184247538677	slim	2nes_pos_500
0.8171877473210455	0.036352408738193315	0.1464598439407612	imp1	2nes_pos_500
0.8171877509404447	0.07337673408176101	0.10943551497779429	imp2	2nes_pos_500
0.8171877488189394	0.08721269706460003	0.09579418582019569	slim	2nes_pos_500
0.8245422179050401	0.03596114059535044	0.13949664149960947	imp1	2nes_pos_500
0.8245422232326285	0.06776419002780723	0.10769358673956433	imp2	2nes_pos_500
0.8245422199080101	0.0852902889872429	0.09027163065174	slim	2nes_pos_500
0.8184714464883467	0.034539319187527694	0.14698923432412558	imp1	2nes_pos_500
0.8184714445023618	0.07576401745891687	0.10576453803872142	imp2	2nes_pos_500
0.8184714490774778	0.08694814970416272	0.09489549417078037	slim	2nes_pos_500
0.8195499161378429	0.03441509721783723	0.1460349866443199	imp1	2nes_pos_500
0.8195499254747746	0.07682146718222016	0.1036286073430053	imp2	2nes_pos_500
0.8195499223100962	0.0854065189685574	0.09502610031599713	slim	2nes_pos_500
0.8204816963653035	0.036355604174799584	0.1431626994598969	imp1	2nes_pos_500
0.8204816996774366	0.07692946479890975	0.10258883552365371	imp2	2nes_pos_500
0.8204816945514681	0.08652205274361816	0.09290828803152654	slim	2nes_pos_500
0.8203361436021461	0.03693646662160724	0.14272738977624666	imp1	2nes_pos_500
0.8203361444747375	0.07228458837837867	0.1073792671468838	imp2	2nes_pos_500
0.8203361519991649	0.08723944740230363	0.09254619480112747	slim	2nes_pos_500
0.8163651331079016	0.037815325800851916	0.14581954109124648	imp1	2nes_pos_500
0.816365135083254	0.08076445489640549	0.10287041002034045	imp2	2nes_pos_500
0.8163651286443279	0.08924811761767121	0.09456517860329014	slim	2nes_pos_500
0.8208081299403736	0.03672281931021805	0.14246905074940835	imp1	2nes_pos_500
0.8208081392786675	0.07500979393195566	0.1041820667893768	imp2	2nes_pos_500
0.820808133929354	0.08637040932597073	0.09292663686563238	slim	2nes_pos_500
0.8195290910644628	0.036326772429787636	0.14414413650574956	imp1	2nes_pos_500
0.8195290781499283	0.07591020258064594	0.10456071926942576	imp2	2nes_pos_500
0.8195290834260682	0.0876477134227121	0.09312348753819794	slim	2nes_pos_500
0.8177370267193208	0.03811027792954173	0.14415269535113748	imp1	2nes_pos_500
0.8177370341235832	0.07753265995582898	0.10473030592058782	imp2	2nes_pos_500
0.8177370354670058	0.08785502331496398	0.09474353539635438	slim	2nes_pos_500
0.8203062333105879	0.037115359936944356	0.14257840675246766	imp1	2nes_pos_500
0.8203062289679561	0.0694588821199027	0.11023488891214119	imp2	2nes_pos_500
0.820306232778766	0.08672526246032576	0.09293362631230162	slim	2nes_pos_500
0.8170205285688392	0.038546421183460855	0.14443305024769992	imp1	2nes_pos_500
0.817020522581152	0.07679065930136748	0.10618881811748056	imp2	2nes_pos_500
0.8170205237084218	0.08726114649681528	0.09593064401981599	slim	2nes_pos_500
0.8203044459325637	0.03690377161755085	0.14279178244988552	imp1	2nes_pos_500
0.820304435720631	0.07455122411264108	0.10514434016672783	imp2	2nes_pos_500
0.820304444327933	0.08649224907810343	0.09365770111326656	slim	2nes_pos_500
0.8185021066905205	0.03866515607216207	0.1428327372373174	imp1	2nes_pos_500
0.8185021031752909	0.07844636565867409	0.10305153116603498	imp2	2nes_pos_500
0.8185021085784445	0.08594458976138365	0.09582021032402711	slim	2nes_pos_500
0.8175097600408447	0.03697108974969978	0.1455191502094554	imp1	2nes_pos_500
0.8175097633582873	0.07620169860531328	0.10628853803639948	imp2	2nes_pos_500
0.8175097687189777	0.0884817122540219	0.09430774104974127	slim	2nes_pos_500
0.8172377403844008	0.03821365111112177	0.14454860850447745	imp1	2nes_pos_500
0.8172377380223323	0.08039677321151388	0.1023654887661537	imp2	2nes_pos_500
0.8172377428637818	0.0906751032226929	0.0926591238136093	slim	2nes_pos_500
0.8205250050297649	0.03789209738401001	0.1415828975862251	imp1	2nes_pos_500
0.8205250055434784	0.07811528741942587	0.10135970703709572	imp2	2nes_pos_500
0.8205250092431204	0.08711420975721403	0.0923783869434321	slim	2nes_pos_500
0.8177970534235135	0.037423752134981184	0.1447791944415053	imp1	2nes_pos_500
0.8177970666561536	0.0754179899516128	0.10678494339223363	imp2	2nes_pos_500
0.8177970585123268	0.08713363665220611	0.09552781010827778	slim	2nes_pos_500
0.8221534596882809	0.03423681320904605	0.14360972710267306	imp1	2nes_pos_500
0.8221534618020546	0.07957264438490015	0.09827389381304523	imp2	2nes_pos_500
0.8221534588556144	0.08594255345186272	0.09199139875177006	slim	2nes_pos_500
0.8196741426634053	0.0385216011982701	0.1418042561383245	imp1	2nes_pos_500
0.8196741449146057	0.08126425308332925	0.09906160200206507	imp2	2nes_pos_500
0.8196741394095308	0.0871178313295182	0.09315552755464553	slim	2nes_pos_500
0.8181995127921863	0.035798399783659764	0.146002087424154	imp1	2nes_pos_500
0.8181995067468746	0.07529259465240723	0.10650789860071821	imp2	2nes_pos_500
0.8181995082170214	0.08717649348122203	0.09494241893541368	slim	2nes_pos_500
0.817158704548373	0.03732856599455028	0.14551272945707672	imp1	2nes_pos_500
0.8171587155170388	0.0766341680009202	0.10620711648204095	imp2	2nes_pos_500
0.8171587074433314	0.08854967226727442	0.09437995795127294	slim	2nes_pos_500
0.8192760499719258	0.03759151284655951	0.14313243718151467	imp1	2nes_pos_500
0.8192760475682449	0.07640887599527642	0.10431507643647865	imp2	2nes_pos_500
0.8192760499033562	0.08743630293445792	0.09309435951502372	slim	2nes_pos_500
0.8217809551687627	0.03668637163344236	0.14153267319779486	imp1	2nes_pos_500
0.8217809566890805	0.07314476050604576	0.10507428280487377	imp2	2nes_pos_500
0.8217809614101619	0.08495733698514696	0.09363039432564346	slim	2nes_pos_500
0.8197077039370635	0.03626175436345284	0.14403054169948368	imp1	2nes_pos_500
0.8197077058792164	0.07345044586664876	0.10684184825413494	imp2	2nes_pos_500
0.8197077098100989	0.08635687407018464	0.09433797147107727	slim	2nes_pos_500
0.8161449476842959	0.03837765451696192	0.14547739779874214	imp1	2nes_pos_500
0.8161449385987933	0.0791191766098973	0.10473588479130932	imp2	2nes_pos_500
0.8161449399656947	0.08919382504288165	0.09478630646083476	slim	2nes_pos_500
0.8248697842166395	0.03515530728110821	0.13997490850225225	imp1	2nes_pos_500
0.8248697995939389	0.0729339201414215	0.10219628026463964	imp2	2nes_pos_500
0.8248697916666667	0.0837380349099099	0.091796875	slim	2nes_pos_500
0.8189904549792609	0.03875869659434678	0.14225084842639232	imp1	2nes_pos_500
0.8189904576154955	0.07071916621903455	0.11029037616546994	imp2	2nes_pos_500
0.8189904619011896	0.08891508591433572	0.09252313078269567	slim	2nes_pos_500
0.8206585687897525	0.03773914711993652	0.14160228409031103	imp1	2nes_pos_500
0.8206585599001823	0.06792749697401734	0.1114139431258004	imp2	2nes_pos_500
0.8206585618300791	0.08613581741311861	0.09339859305650579	slim	2nes_pos_500
0.8234803898684296	0.03671014088838061	0.13980946924318974	imp1	2nes_pos_500
0.8234803889249933	0.0719634883602819	0.10455612271472473	imp2	2nes_pos_500
0.8234803896036252	0.08358074205253746	0.09325138462072677	slim	2nes_pos_500
0.8167001745252366	0.03877580176855113	0.14452402370621228	imp1	2nes_pos_500
0.8167001839261986	0.08182149385275511	0.10147832222104633	imp2	2nes_pos_500
0.8167001799132183	0.08836913959149115	0.0953363671640738	slim	2nes_pos_500
0.8201019357896754	0.03857912692595884	0.14131893728436576	imp1	2nes_pos_500
0.8201019222907957	0.07457148705087409	0.10532659065833026	imp2	2nes_pos_500
0.8201019282299165	0.08634126692236291	0.09367939893868543	slim	2nes_pos_500
0.819831791647919	0.03861336107452456	0.14155484727755643	imp1	2nes_pos_500
0.8198317781555053	0.0731949593389612	0.1069732625055334	imp2	2nes_pos_500
0.8198317839752103	0.08616201859229747	0.09416555998229305	slim	2nes_pos_500
0.8271790767096914	0.034047180404942395	0.1387737428853662	imp1	alpha_0.1
0.8271790776003558	0.07967903739407793	0.09314188500556628	imp2	alpha_0.1
0.8271790770967591	0.07781802217100209	0.09553600827884659	slim	alpha_0.1
0.8270977745662598	0.03483899217738913	0.13806323325635103	imp1	alpha_0.1
0.8270977721721791	0.08132781674237066	0.09157441108545035	imp2	alpha_0.1
0.8270977675134719	0.0803387220939184	0.09288683602771361	slim	alpha_0.1
0.8262021163778863	0.03436487001795092	0.13943301360416274	imp1	alpha_0.1
0.826202123507747	0.07939097410368805	0.09440690238856497	imp2	alpha_0.1
0.8262021189894051	0.07996363864334524	0.09435145131966646	slim	alpha_0.1
0.8259972737916597	0.03498558531551386	0.13901714089282646	imp1	alpha_0.1
0.8259972761119432	0.07632122886469701	0.09768149502335974	imp2	alpha_0.1
0.8259972812075189	0.07932936452132064	0.09512648635134924	slim	alpha_0.1
0.8278858013023119	0.03506853574560463	0.13704566295208342	imp1	alpha_0.1
0.8278857912273052	0.07778648616968886	0.09432772260300586	imp2	alpha_0.1
0.8278857959932236	0.0782082964206338	0.09443434202141712	slim	alpha_0.1
0.8303437614972381	0.03570878388708017	0.13394745461568172	imp1	alpha_0.1
0.8303437549406514	0.07827552663524669	0.09138071842410198	imp2	alpha_0.1
0.8303437620702974	0.07938200077249903	0.09087678640401699	slim	alpha_0.1
0.8254568060091252	0.03361847585076131	0.1409247181401135	imp1	alpha_0.1
0.8254568126051238	0.07999548503891625	0.09454770235595988	imp2	alpha_0.1
0.8254568074022238	0.08063136614571184	0.09436280227042998	slim	alpha_0.1
0.8291686220289913	0.03398277925486653	0.13684859871614216	imp1	alpha_0.1
0.8291686279918784	0.07427052967212666	0.09656084233599499	imp2	alpha_0.1
0.8291686237670268	0.07850320964459057	0.09271958666040393	slim	alpha_0.1
0.8286060339432257	0.03132272267422724	0.140071243382547	imp1	alpha_0.1
0.8286060207653237	0.07632464540454878	0.09506933383012746	imp2	alpha_0.1
0.8286060267337338	0.07852452144753388	0.09344387002623694	slim	alpha_0.1
0.8292572879953835	0.03394223594748967	0.13680047605712686	imp1	alpha_0.1
0.8292572912386884	0.08122864485142024	0.0895140639098914	imp2	alpha_0.1
0.8292572886524161	0.08050966115933911	0.09083978966364853	slim	alpha_0.1
0.8286679254346829	0.03170334380816976	0.13962873075714735	imp1	alpha_0.1
0.8286679229797671	0.07100471289833538	0.10032736412189758	imp2	alpha_0.1
0.8286679233427584	0.07954759660697455	0.09228715048696198	slim	alpha_0.1
0.8282894295306097	0.03357557396670902	0.1381349965026813	imp1	alpha_0.1
0.8282894296354889	0.07723809037694603	0.09447247998756508	imp2	alpha_0.1
0.8282894225538199	0.07952125592601228	0.09271780523820625	slim	alpha_0.1
0.8275585324886026	0.03414094195752023	0.13830052555387715	imp1	alpha_0.1
0.8275585424072909	0.07748205426944624	0.09495940332326284	imp2	alpha_0.1
0.8275585347432024	0.07955689828801611	0.09351397280966767	slim	alpha_0.1
0.8316213452296553	0.03317498291350064	0.13520367185684407	imp1	alpha_0.1
0.8316213445862484	0.07068737026385614	0.09769128514989543	imp2	alpha_0.1
