f	pi	p0
0.02564	4330.0	5123.0
0.05128	1518.0	2569.0
0.07692	994.0	1734.0
0.10256	657.0	1231.0
0.12821	442.0	1008.0
0.15385	332.0	828.0
0.17949	279.0	731.0
0.20513	215.0	550.0
0.23077	202.0	543.0
0.25641	185.0	552.0
0.28205	163.0	440.0
0.30769	122.0	370.0
0.33333	107.0	397.0
0.35897	133.0	330.0
0.38462	106.0	313.0
0.41026	90.0	341.0
0.4359	107.0	347.0
0.46154	99.0	277.0
0.48718	78.0	262.0
0.51282	78.0	270.0
0.53846	68.0	254.0
0.5641	77.0	240.0
0.58974	75.0	185.0
0.61538	71.0	192.0
0.64103	50.0	197.0
0.66667	44.0	205.0
0.69231	37.0	177.0
0.71795	49.0	150.0
0.74359	49.0	199.0
0.76923	42.0	161.0
0.79487	34.0	149.0
0.82051	41.0	126.0
0.84615	44.0	173.0
0.87179	52.0	144.0
0.89744	26.0	149.0
0.92308	43.0	134.0
0.94872	38.0	160.0
0.97436	45.0	148.0
1.0	38.0	111.0
