f	pi	p0
0.02564	4291.0	5090.0
0.05128	1542.0	2593.0
0.07692	897.0	1706.0
0.10256	579.0	1229.0
0.12821	429.0	971.0
0.15385	377.0	859.0
0.17949	264.0	696.0
0.20513	207.0	555.0
0.23077	172.0	542.0
0.25641	194.0	547.0
0.28205	183.0	398.0
0.30769	104.0	353.0
0.33333	105.0	380.0
0.35897	106.0	348.0
0.38462	93.0	307.0
0.41026	84.0	292.0
0.4359	98.0	321.0
0.46154	94.0	295.0
0.48718	71.0	290.0
0.51282	105.0	227.0
0.53846	80.0	258.0
0.5641	81.0	241.0
0.58974	66.0	212.0
0.61538	57.0	157.0
0.64103	52.0	220.0
0.66667	31.0	179.0
0.69231	27.0	162.0
0.71795	55.0	159.0
0.74359	36.0	185.0
0.76923	37.0	187.0
0.79487	49.0	144.0
0.82051	46.0	150.0
0.84615	33.0	140.0
0.87179	42.0	142.0
0.89744	29.0	138.0
0.92308	34.0	128.0
0.94872	51.0	145.0
0.97436	49.0	126.0
1.0	46.0	104.0
