f	pi	p0
0.02564	4314.0	5163.0
0.05128	1445.0	2557.0
0.07692	945.0	1666.0
0.10256	583.0	1231.0
0.12821	466.0	1004.0
0.15385	346.0	824.0
0.17949	306.0	692.0
0.20513	197.0	577.0
0.23077	189.0	551.0
0.25641	185.0	490.0
0.28205	149.0	444.0
0.30769	136.0	358.0
0.33333	101.0	361.0
0.35897	116.0	365.0
0.38462	112.0	303.0
0.41026	76.0	309.0
0.4359	92.0	295.0
0.46154	97.0	275.0
0.48718	63.0	291.0
0.51282	95.0	269.0
0.53846	69.0	277.0
0.5641	76.0	215.0
0.58974	78.0	207.0
0.61538	47.0	182.0
0.64103	42.0	160.0
0.66667	32.0	216.0
0.69231	36.0	195.0
0.71795	57.0	166.0
0.74359	35.0	212.0
0.76923	36.0	158.0
0.79487	44.0	126.0
0.82051	38.0	136.0
0.84615	36.0	127.0
0.87179	42.0	164.0
0.89744	34.0	143.0
0.92308	26.0	141.0
0.94872	42.0	165.0
0.97436	55.0	128.0
1.0	39.0	109.0
