f	pi	p0
0.02564	4383.0	5135.0
0.05128	1534.0	2407.0
0.07692	960.0	1708.0
0.10256	657.0	1241.0
0.12821	417.0	990.0
0.15385	300.0	841.0
0.17949	296.0	722.0
0.20513	236.0	584.0
0.23077	185.0	497.0
0.25641	175.0	508.0
0.28205	142.0	417.0
0.30769	119.0	370.0
0.33333	105.0	387.0
0.35897	103.0	344.0
0.38462	112.0	328.0
0.41026	80.0	321.0
0.4359	75.0	300.0
0.46154	75.0	232.0
0.48718	71.0	268.0
0.51282	94.0	213.0
0.53846	71.0	279.0
0.5641	56.0	214.0
0.58974	68.0	215.0
0.61538	59.0	177.0
0.64103	60.0	164.0
0.66667	48.0	197.0
0.69231	36.0	196.0
0.71795	56.0	192.0
0.74359	34.0	192.0
0.76923	37.0	180.0
0.79487	42.0	114.0
0.82051	43.0	145.0
0.84615	39.0	137.0
0.87179	44.0	129.0
0.89744	36.0	145.0
0.92308	53.0	139.0
0.94872	35.0	152.0
0.97436	45.0	152.0
1.0	39.0	104.0
