f	pi	p0
0.02564	4254.0	5013.0
0.05128	1488.0	2558.0
0.07692	1012.0	1682.0
0.10256	592.0	1236.0
0.12821	422.0	992.0
0.15385	334.0	877.0
0.17949	294.0	713.0
0.20513	218.0	602.0
0.23077	160.0	548.0
0.25641	189.0	530.0
0.28205	141.0	459.0
0.30769	103.0	383.0
0.33333	133.0	387.0
0.35897	116.0	329.0
0.38462	87.0	296.0
0.41026	84.0	332.0
0.4359	89.0	333.0
0.46154	96.0	280.0
0.48718	70.0	291.0
0.51282	91.0	256.0
0.53846	70.0	237.0
0.5641	92.0	237.0
0.58974	81.0	178.0
0.61538	63.0	186.0
0.64103	48.0	205.0
0.66667	47.0	205.0
0.69231	43.0	180.0
0.71795	66.0	164.0
0.74359	48.0	198.0
0.76923	39.0	171.0
0.79487	43.0	144.0
0.82051	43.0	134.0
0.84615	36.0	138.0
0.87179	64.0	152.0
0.89744	34.0	116.0
0.92308	38.0	125.0
0.94872	54.0	132.0
0.97436	42.0	146.0
1.0	44.0	122.0
