f	pi	p0
0.02564	4278.0	5138.0
0.05128	1499.0	2536.0
0.07692	976.0	1746.0
0.10256	621.0	1280.0
0.12821	453.0	952.0
0.15385	319.0	851.0
0.17949	295.0	700.0
0.20513	226.0	566.0
0.23077	197.0	586.0
0.25641	187.0	510.0
0.28205	138.0	414.0
0.30769	143.0	348.0
0.33333	140.0	383.0
0.35897	97.0	356.0
0.38462	103.0	274.0
0.41026	90.0	325.0
0.4359	94.0	330.0
0.46154	107.0	259.0
0.48718	74.0	267.0
0.51282	91.0	223.0
0.53846	56.0	263.0
0.5641	75.0	221.0
0.58974	62.0	199.0
0.61538	68.0	169.0
0.64103	56.0	179.0
0.66667	37.0	186.0
0.69231	45.0	174.0
0.71795	49.0	189.0
0.74359	37.0	174.0
0.76923	28.0	160.0
0.79487	51.0	128.0
0.82051	30.0	139.0
0.84615	45.0	154.0
0.87179	40.0	137.0
0.89744	34.0	162.0
0.92308	37.0	153.0
0.94872	41.0	140.0
0.97436	48.0	151.0
1.0	33.0	93.0
